Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH,SM1-TAC,SM4-TAC,SM7-TAC,TEMP,BILL-RATE
7/10/2020 3:30,47,139,2367,307,114,114.49879,91.472334,0.711216667,7.543247223,491.9606324,14.04458571,493.5476075,7.521810293,493.5664978,14.84361228,27.72684807,14.85060362,723.6,433.08,843.3,0.8581,361.8,0,0,0,78.5,8.72
7/10/2020 4:00,58.93333333,139,2367,307,114,114.4978933,91.48154567,0.711216667,8.224705458,490.5290223,14.15499783,492.039444,8.5259583,491.967804,16.13707959,27.86063136,16.77645184,723.6,438.48,846.09,0.8552,361.8,0,0,0,78.5,8.72
7/10/2020 4:30,67.16666667,139,2367,307,114,114.497,91.49075767,0.711216667,10.29910422,490.0413514,13.84092522,491.5779267,7.045075178,491.5751038,20.19106041,27.21638892,13.8512865,710.64,423.36,827.19,0.8591,355.32,0,0,0,78.5,8.72
7/10/2020 5:00,70.1,139,2367,307,114,114.49611,91.49996833,0.711216667,24.17116189,487.8224335,16.4108429,490.060791,8.052255868,490.0722352,47.03552343,32.16919684,15.7953684,716.04,425.52,832.93,0.8597,358.02,0,0,0,78.5,8.72
7/10/2020 5:30,63.66666667,139,2367,307,114,114.49521,91.50918067,0.711216667,29.80366326,485.0630494,14.55495739,487.781723,5.974306822,487.8701325,57.83038281,28.39930694,11.65667067,760.32,430.92,873.94,0.87,380.16,0,0,0,78.5,8.72
7/10/2020 6:00,65,139,2367,307,114,114.49432,91.518391,0.711216667,15.70683194,484.9850159,13.35850287,487.2282715,7.386189223,487.2394562,30.46637271,26.03382403,14.39164278,771.12,432,883.88,0.8724,385.56,30,0,0,78.5,8.72
7/10/2020 6:30,58.73333333,139,2367,307,114,114.49343,91.52760367,0.711216667,17.25214673,483.8961945,15.0014658,486.039917,0.285421581,486.5448609,33.39438852,29.16161651,0.555483214,760.32,427.68,872.35,0.8716,380.16,30,0,0,78.5,8.72
7/10/2020 7:00,59.23333333,139,2367,307,114,114.4925367,91.53681367,0.711216667,18.15907288,484.8341675,15.39704275,487.2342682,0.282542885,487.7614441,35.2176062,30.00791906,0.551254206,757.08,428.76,870.06,0.8701,378.54,30,0,0,78.5,8.72
7/10/2020 7:30,57.3,139,2367,307,114,114.49164,91.54602633,0.711216667,17.33835793,487.9324189,15.80960322,489.9182434,0.301175877,490.5102234,33.83965244,30.98151892,0.590922479,776.52,443.88,894.43,0.8682,388.26,30,0,0,78.5,8.72
7/10/2020 8:00,65.7,139,2366.066667,307,114,114.4907467,91.55523633,0.711216667,16.2061348,486.2092285,14.79492665,488.4109955,0.285560191,488.9246521,31.51877587,28.90270221,0.558469024,795.96,478.44,928.69,0.8571,397.98,30,0,0,78.5,8.72
7/10/2020 8:30,63.83333333,139,2366,307,114,114.48986,91.564449,0.711216667,15.19624281,487.2013703,14.72189474,489.6198731,0.285685048,490.1103363,29.61733507,28.82937988,0.560066328,807.84,474.12,936.69,0.8624,403.92,29.17,0,0,78.5,8.72
7/10/2020 9:00,58.33333333,139,2366,307,114,114.48896,91.57365933,0.711216667,12.54885149,487.422638,14.53970194,490.2873688,0.287534193,490.7775726,24.48652929,28.51710643,0.564471604,870.48,515.16,"1,011.50",0.8606,435.24,30,0,0,78.5,8.72
7/10/2020 9:30,62.36666667,139,2366,307,114,114.4880667,91.58287167,0.711216667,14.04109812,486.7729035,13.32747698,489.934906,0.286957279,490.440506,27.33798098,26.11731097,0.56294052,945,562.68,"1,099.83",0.8592,472.5,13.23,0,0,78.5,8.72
7/10/2020 10:00,59.1,139,2366,307,114,114.4871767,91.59208233,0.711216667,16.21857357,489.4439393,13.92440892,493.1053315,0.288291693,493.5543824,31.75461746,27.46832294,0.569162539,"1,013.04",612.36,"1,183.74",0.8558,506.52,30,0,0,78.5,8.72
7/10/2020 10:30,60.9,139,2366,307,114,114.48628,91.60129433,0.711216667,14.04749394,489.4152985,13.94625902,493.3164978,0.29874973,493.864502,27.47674634,27.51318505,0.590376109,"1,048.68",653.4,"1,235.58",0.8487,524.34,29.29,0,0,78.5,8.72
7/10/2020 11:00,60.4,139,2366,307,114,114.4853867,91.610506,0.711216667,17.5700655,484.3073731,15.16258811,488.3481751,0.283326715,488.8708496,34.03530371,29.61512208,0.554040294,"1,076.76",651.24,"1,258.38",0.8557,538.38,0,0,0,78.5,8.72
7/10/2020 11:30,67.43333333,139,2366,307,114,114.4844967,91.61971733,0.711216667,15.8061266,486.3623352,14.76323128,490.4958039,0.28562066,491.0046387,30.74765214,28.96078047,0.560967349,"1,139.40",676.08,"1,324.88",0.86,569.7,30,0,0,78.5,8.72
7/10/2020 12:00,63.56666667,139,2366,307,114,114.4836067,91.628929,0.711216667,16.84608269,486.1875916,13.63376522,490.1999054,0.283503115,490.7221375,32.7606156,26.73360973,0.556483096,"1,181.52",729,"1,388.32",0.851,590.76,29.88,0,0,78.5,8.72
7/10/2020 12:30,63.3,139,2366,307,114,114.48271,91.63814067,0.711216667,15.40597964,485.9367981,13.47267342,489.8551484,0.300094545,490.3478241,29.94044612,26.39816378,0.58860975,"1,177.20",732.24,"1,386.35",0.8491,588.6,29.54,0,0,78.5,8.72
7/10/2020 13:00,66.83333333,139,2366,307,114,114.4818133,91.64735233,0.711216667,16.26975775,489.8489533,13.91815281,493.5595093,0.286790014,493.5166016,31.87864823,27.4778444,0.566143117,"1,179.36",731.16,"1,387.62",0.8499,589.68,30,0,0,78.5,8.72
7/10/2020 13:30,67.6,139,2365.4,307,114,114.4809267,91.65656367,0.711216667,13.13118029,488.5818177,13.54998732,492.3546601,0.314180464,492.3018647,25.66278172,26.68526703,0.618685072,"1,131.84",704.16,"1,333.01",0.8491,565.92,29.17,0,0,78.5,8.72
7/10/2020 14:00,68.86666667,139,2365,307,114,114.48003,91.66577567,0.711216667,15.22767735,489.1829377,13.39838457,493.2588044,0.285805017,493.2046661,29.79719589,26.43762039,0.563833519,"1,202.04",734.4,"1,408.63",0.8533,601.02,27.23,0,0,78.5,8.72
7/10/2020 14:30,61.93333333,139,2365,307,114,114.4791333,91.67498667,0.711216667,14.41559649,490.1452637,14.08455181,494.2732392,0.305578635,494.2524262,28.25991514,27.84676051,0.604169564,"1,290.60",789.48,"1,512.92",0.8531,645.3,30,0,0,78.5,8.72
7/10/2020 15:00,47.43333333,139,2365,307,114,114.4782433,91.68419833,0.711216667,17.38617134,489.6975098,13.62977648,494.1164704,0.281854064,494.1381073,34.05612624,26.93921572,0.557100469,"1,319.76",812.16,"1,549.64",0.8517,659.88,29.75,0,0,78.5,8.72
7/10/2020 15:30,47.7,139,2365,307,114,114.47735,91.69340933,0.711216667,14.87675762,492.3478241,15.19945574,496.6725922,0.284393922,496.9788971,29.29810644,30.19444791,0.565351481,"1,305.72",816.48,"1,539.98",0.8479,652.86,29.75,0,0,78.5,8.72
7/10/2020 16:00,54.26666667,139,2365,307,114,114.4764533,91.702621,0.711216667,16.44917441,492.1592102,13.73132611,496.3047028,0.307077065,496.8161011,32.37823333,27.25931812,0.610274919,"1,245.24",803.52,"1,481.98",0.8403,622.62,27.66,0,0,78.5,8.72
7/10/2020 16:30,61.43333333,139,2365,307,114,114.4755633,91.71183233,0.711216667,15.38303757,492.4922333,14.32814026,496.4588318,0.285809294,496.9687043,30.30254452,28.45352853,0.568154031,"1,157.76",761.4,"1,385.69",0.8355,578.88,21.78,0,0,78.5,8.72
7/10/2020 17:00,62.4,139,2365,307,114,114.47467,91.72104367,0.711216667,13.76957989,487.7540131,14.27646446,491.2205506,0.302045807,491.7592163,26.86255096,28.05143516,0.594112645,"1,105.92",724.68,"1,322.20",0.8364,552.96,0,0,0,78.5,8.72
7/10/2020 17:30,57.93333333,139,2365,307,114,114.47378,91.730255,0.711216667,15.96930409,490.0883332,13.90074921,493.4361725,0.289202586,493.9575043,31.30614545,27.43556632,0.571418102,"1,071.36",670.68,"1,263.97",0.8476,535.68,0,0,0,78.5,8.72
7/10/2020 18:00,57.3,139,2365,307,114,114.4728833,91.73946667,0.711216667,15.30781221,491.9714051,13.78670788,495.2173005,0.318711653,495.8194428,30.12686584,27.31014653,0.632097281,"1,015.20",645.84,"1,203.22",0.8437,507.6,0,0,0,78.5,8.72
7/10/2020 18:30,60,139,2365,307,114,114.47199,91.74867767,0.711216667,15.7069707,491.1199341,14.41303444,494.0036164,0.306478709,494.5317383,30.84796024,28.4742095,0.60618697,970.92,631.8,"1,158.39",0.8382,485.46,0,0,0,78.5,8.72
7/10/2020 19:00,60.2,139,2364.733333,307,114,114.4711,91.75788933,0.711216667,16.8467865,490.1578675,14.71018172,492.9081421,0.287609697,493.3971405,33.0263626,28.99684034,0.567627551,916.92,581.04,"1,085.52",0.8447,458.46,0,0,0,78.5,8.72
7/10/2020 19:30,61.46666667,139,2364,307,114,114.4702,91.76710067,0.711216667,14.28368998,489.2428131,14.14328766,491.6046753,0.282496661,492.1454163,27.95319501,27.81157031,0.556117896,876.96,538.92,"1,029.32",0.852,438.48,0,0,0,78.5,8.72
7/10/2020 20:00,61.4,139,2364,307,114,114.46931,91.77631233,0.711216667,17.80593586,491.6110993,14.11838532,494.2429657,0.284776494,494.757309,35.0146274,27.91180205,0.563583478,842.4,515.16,987.43,0.8531,421.2,0,0,0,78.5,8.72
7/10/2020 20:30,56.83333333,139,2364,307,114,114.4684167,91.785524,0.711216667,15.98114872,491.0595856,13.77521515,493.7513733,0.284835041,494.2215271,31.39187104,27.20597839,0.563087475,818.64,510.84,964.95,0.8484,409.32,0,0,0,78.5,8.72
7/10/2020 21:00,60,139,2364,307,114,114.46753,91.79473533,0.711216667,14.0707078,490.9840088,14.9613924,493.3680878,29.17665148,491.2866974,27.62710748,29.51547248,57.34605863,822.96,519.48,973.2,0.8456,411.48,0,0,0,78.5,8.72
7/10/2020 21:30,59.7,139,2364,307,114,114.46663,91.80394733,0.711216667,17.77878189,489.8413697,14.01278925,491.9822388,12.34748316,491.4174042,34.82957851,27.57482043,24.2725674,784.08,477.36,917.96,0.8542,392.04,0,0,0,78.5,8.72
7/10/2020 22:00,60.26666667,139,2364,307,114,114.4657367,91.81315833,0.711216667,14.53468848,492.0396271,14.28519297,493.9851837,8.287571789,493.9446411,28.61035115,28.22520528,16.35519442,751.68,448.2,875.16,0.8589,375.84,0,0,0,78.5,8.72
7/10/2020 22:30,59.86666667,139,2364,307,114,114.4648467,91.82237067,0.711216667,14.92788983,490.877655,14.26345968,492.8599854,3.884709955,493.0735779,29.31008408,28.11963674,7.661780555,758.16,459,886.28,0.8554,379.08,0,0,0,78.5,8.72
7/10/2020 23:00,62.56666667,139,2364,306.3,114,114.46395,91.83158167,0.709595,15.44663287,491.419693,13.82407379,493.5838165,3.958170653,493.8292237,30.36455366,27.29366073,7.818601234,765.72,465.48,896.1,0.8545,382.86,0,0,0,78.5,8.72
7/10/2020 23:30,61.86666667,139,2364,306,114,114.4630567,91.84079367,0.7089,15.22726297,492.5025788,13.55329895,494.669281,4.035907984,494.8668366,29.99886777,26.81760737,7.988933686,758.16,471.96,893.06,0.8489,379.08,0,0,0,78.5,8.72
7/11/2020 0:00,61.56666667,139,2364,306,114,114.4621667,91.85000433,0.7089,14.58409453,488.9510498,14.97043515,491.0078431,4.070509434,491.2204895,28.52558631,29.40241792,7.998067716,651.24,407.16,768.04,0.8479,325.62,0,0,0,78.5,8.72
7/11/2020 0:30,56.83333333,139,2364,306,114,114.46127,91.85921633,0.7089,16.58069801,489.6782379,14.23413467,491.6988526,0.298209325,492.1584168,32.47673252,27.99382983,0.586998994,757.08,447.12,879.25,0.861,378.54,0,0,0,76.5,8.72
7/11/2020 1:00,56.33333333,139,2363.1,306,114,114.4603733,91.86842767,0.7089,17.45604706,490.2329712,14.98669386,492.3363648,0.287823662,492.8146668,34.23038763,29.5123789,0.567374973,732.24,432,850.18,0.8613,366.12,0,0,0,76.5,8.72
7/11/2020 1:30,60.63333333,139,2363,306,114,114.4594867,91.87763867,0.7089,13.16213847,490.2475739,13.05934668,492.4450379,0.288843215,492.8813477,25.81054919,25.72406693,0.569461192,721.44,436.32,843.12,0.8557,360.72,0,0,0,76.5,8.72
7/11/2020 2:00,61.7,139,2363,306,114,114.4585933,91.88685067,0.7089,17.44935131,490.9167481,13.99937344,492.9366913,0.284791127,493.4271393,34.26443181,27.60271096,0.562095836,721.44,436.32,843.12,0.8557,360.72,0,0,0,76.5,8.72
7/11/2020 2:30,56.3,139,2363,306,114,114.4577,91.89606133,0.7089,15.76037121,490.6551819,14.05296087,492.7157898,0.283504159,493.1658783,30.92970989,27.69630014,0.559260308,706.32,428.76,826.27,0.8548,353.16,0,0,0,76.5,8.72
7/11/2020 3:00,49.26666667,139,2363,306,114,114.4568033,91.90527367,0.7089,14.05236769,491.2127075,15.08938742,492.7662964,0.285022542,493.2583618,27.614703,29.74019047,0.562362231,727.92,437.4,849.23,0.8572,363.96,0,0,0,76.5,8.72
7/11/2020 3:30,47.83333333,139,2363,306,114,114.45591,91.914484,0.7089,14.66456557,490.8305817,14.05570603,492.8630066,0.280495182,493.321045,28.79018814,27.71055914,0.553497034,722.52,430.92,841.27,0.8588,361.26,0,0,0,76.5,8.72
7/11/2020 4:00,61.03333333,139,2363,306,114,114.45502,91.92369633,0.7089,15.83671999,492.2291412,13.93468762,494.3446961,0.295140281,494.8046875,31.18284631,27.55401769,0.58416969,720.36,438.48,843.32,0.8542,360.18,0,0,0,76.5,8.72
7/11/2020 4:30,63.2,139,2363,306,114,114.4541233,91.93290667,0.7089,16.34217835,491.5304566,15.41753245,493.4741669,0.301017255,493.9441223,32.13131146,30.43267966,0.59473735,698.76,433.08,822.09,0.85,349.38,0,0,0,76.5,8.72
7/11/2020 5:00,67.83333333,139,2363,306,114,114.45323,91.94211933,0.7089,17.6521225,490.506836,14.87818671,492.4824524,0.29711093,492.9913788,34.63394461,29.30896361,0.58589191,700.92,429.84,822.22,0.8525,350.46,0,0,0,76.5,8.72
7/11/2020 5:30,66.3,139,2363,306,114,114.45234,91.95132967,0.7089,14.21880961,490.4046326,15.39385986,492.520401,0.284257621,492.9784394,27.89164075,30.3283829,0.560529551,721.44,432,840.89,0.8579,360.72,0,0,0,76.5,8.72
7/11/2020 6:00,63.96666667,139,2363,306,114,114.4514467,91.96054233,0.7089,15.75730515,489.4591065,14.44596339,491.5423279,0.280522123,492.0955506,30.85030933,28.40468216,0.552174409,733.32,446.04,858.32,0.8544,366.66,30,0,0,76.5,8.72
7/11/2020 6:30,69.1,139,2362.433333,306,114,114.45055,91.96975333,0.7089,16.03026534,490.2907257,13.43475438,492.4650574,0.284638778,492.9043122,31.43858044,26.46445968,0.561187958,714.96,428.76,833.67,0.8576,357.48,27.35,0,0,76.5,8.72
7/11/2020 7:00,64.3,139,2362,306,114,114.44966,91.97896533,0.7089,13.03485012,489.483902,13.44750405,491.3375397,0.285072073,491.7985382,25.52069757,26.42822501,0.560783657,714.96,435.24,837.02,0.8542,357.48,30,0,0,76.5,8.72
7/11/2020 7:30,63.9,139,2362,306,114,114.44877,91.98817667,0.7089,15.79629898,488.0815582,15.69588614,490.1982575,0.279828996,490.6198731,30.84040993,30.77771448,0.549159174,725.76,434.16,845.71,0.8582,362.88,28.81,0,0,76.5,8.72
7/11/2020 8:00,64.06666667,139,2362,306,114,114.44787,91.99738867,0.7089,15.13416195,486.6241761,13.78655243,488.690979,0.282487884,489.196579,29.45871504,26.94918549,0.552768025,713.88,416.88,826.69,0.8635,356.94,30,0,0,76.5,8.72
7/11/2020 8:30,71.7,139,2362,306,114,114.4469767,92.00659933,0.7089,16.45811987,484.586319,15.4977808,486.5135804,0.281338424,486.7702332,31.90191023,30.15956322,0.547787773,722.52,416.88,834.16,0.8662,361.26,25.27,0,0,76.5,8.72
7/11/2020 9:00,63.1,139,2362,306,114,114.44609,92.01581133,0.7089,18.03596926,484.7832337,15.61694813,486.8428955,0.282904744,486.8219757,34.9693925,30.41319538,0.550902053,734.4,412.56,842.35,0.8718,367.2,30,0,0,76.5,8.72
7/11/2020 9:30,66.23333333,139,2362,306,114,114.44519,92.02502267,0.7089,14.7502079,484.0415649,14.38329554,485.9250794,0.276831701,485.8137512,28.56050599,27.95543496,0.537951295,712.8,406.08,820.36,0.8689,356.4,27.94,0,0,76.5,8.72
7/11/2020 10:00,69.53333333,139,2362,306,114,114.4442967,92.03423433,0.7089,16.61164379,484.2253876,14.51438141,486.085495,0.276335716,486.0209351,32.17507959,28.22176457,0.537219395,710.64,400.68,815.81,0.8711,355.32,30,0,0,76.5,8.72
7/11/2020 10:30,66.66666667,139,2362,306,114,114.4434067,92.04344567,0.7089,17.04110241,484.0000916,15.20803214,485.763443,0.281578735,486.028534,32.99129531,29.54898446,0.547421364,681.48,384.48,782.46,0.8709,340.74,29.79,0,0,76.5,8.72
7/11/2020 11:00,66.46666667,139,2362,306,114,114.4425133,92.05265667,0.7089,17.77699185,484.5544739,14.16461802,486.6312104,0.278890923,487.1420746,34.45878357,27.57128462,0.543434563,693.36,407.16,804.07,0.8623,346.68,30,0,0,76.5,8.72
7/11/2020 11:30,67.46666667,139,2362,306,114,114.44162,92.06186867,0.7089,15.24248743,483.695633,14.86487532,485.8983765,0.280290991,486.3501892,29.4851691,28.89352369,0.54527965,680.4,400.68,789.61,0.8617,340.2,29.89,0,0,76.5,8.72
7/11/2020 12:00,63.83333333,139,2361.766667,306,114,114.4407267,92.07107967,0.7089,15.48681212,483.7495117,13.15040589,486.0776673,0.29888621,486.6295777,29.96845179,25.56862888,0.581763963,692.28,408.24,803.69,0.8614,346.14,25.78,0,0,76.5,8.72
7/11/2020 12:30,65.53333333,139,2361,306,114,114.4398333,92.08029133,0.7089,17.67213345,482.7744446,15.75066901,485.6889649,0.282787889,486.1917725,34.1263015,30.60089172,0.549957077,760.32,457.92,887.57,0.8566,380.16,30,0,0,76.5,8.72
7/11/2020 13:00,66.43333333,139,2361,306,114,114.43894,92.08950233,0.7089,16.0359087,482.2044373,15.49228096,485.3103638,0.277657091,485.8079681,30.93041162,30.07425131,0.539551079,829.44,508.68,973,0.8525,414.72,30,0,0,76.5,8.72
7/11/2020 13:30,64.53333333,139,2361,306,114,114.4380433,92.098714,0.7089,15.82383013,485.5415497,14.26146889,488.8431549,0.296402499,489.320282,30.73241521,27.88582611,0.580149121,876.96,546.48,"1,033.30",0.8487,438.48,29.5,0,0,76.5,8.72
7/11/2020 14:00,74.76666667,139,2361,306,114,114.4371533,92.107925,0.7089,14.38382578,484.7968445,15.72088957,488.419693,0.278710738,488.9646149,27.88983375,30.7151151,0.545122446,912.6,579.96,"1,081.29",0.844,456.3,13.98,0,0,76.5,8.72
7/11/2020 14:30,65.5,139,2361,306,114,114.4362633,92.117137,0.7089,16.56493187,483.5544586,16.27966261,486.9604645,0.282884493,487.4830323,32.0406383,31.70937521,0.551601579,921.24,585.36,"1,091.48",0.844,460.62,30,0,0,76.5,8.72
7/11/2020 15:00,55.2,139,2361,306,114,114.4353633,92.126348,0.7089,17.75326634,484.0042572,14.85792732,487.5894776,0.282188535,488.0487976,34.37088378,28.97759807,0.550888557,947.16,594,"1,118.01",0.8472,473.58,30,0,0,76.5,8.72
7/11/2020 15:30,56,139,2361,306,114,114.43447,92.13556033,0.7089,14.68394948,483.822052,14.52657604,486.7690888,0.284563676,487.2809296,28.41707146,28.28254664,0.554654789,959.04,598.32,"1,130.37",0.8484,479.52,28.23,0,0,76.5,8.72
7/11/2020 16:00,61,139,2361,306,114,114.4335833,92.14477133,0.7089,15.29058552,484.5119171,14.8297782,487.7345886,0.31754154,488.2394562,29.63088965,28.93306758,0.620150423,939.6,594,"1,111.61",0.8453,469.8,26.73,0,0,76.5,8.72
7/11/2020 16:30,58.03333333,139,2361,306,114,114.43269,92.153983,0.7089,15.84992934,483.9380799,14.2807231,487.0765992,0.281077013,487.6019287,30.68006439,27.82508326,0.54820957,891,576.72,"1,061.36",0.8395,445.5,13.08,0,0,76.5,8.72
7/11/2020 17:00,56.96666667,139,2361,306,114,114.43179,92.16319467,0.7089,12.22586823,486.0476532,15.11804676,488.7513428,0.281192705,489.3098908,23.71213046,29.53950245,0.550361682,867.24,555.12,"1,029.69",0.8422,433.62,0,0,0,76.5,8.72
7/11/2020 17:30,60.26666667,139,2361,306,114,114.4309,92.172406,0.7089,4.593065024,487.2311707,14.57459164,489.5927582,0.281437621,490.1241303,8.951515472,28.54276149,0.551756439,868.32,567,"1,037.05",0.8373,434.16,0,0,0,76.5,8.72
7/11/2020 18:00,57.03333333,139,2360.1,306,114,114.43001,92.18161767,0.7089,4.680845022,487.6597901,15.64353037,490.1521607,0.282409907,490.7016144,9.130701891,30.67224097,0.554320832,878.04,569.16,"1,046.37",0.8391,439.02,0,0,0,76.5,8.72
7/11/2020 18:30,62.9,139,2360,306,114,114.42911,92.190829,0.7089,4.71400261,488.9359741,15.06906128,491.0506287,0.286715374,491.5635681,9.219445631,29.59584441,0.563749776,878.04,575.64,"1,049.91",0.8363,439.02,0,0,0,76.5,8.72
7/11/2020 19:00,64.9,139,2360,306,114,114.4282167,92.20004133,0.7089,2.933809817,489.9065552,14.79419947,492.3050843,0.282621637,492.7888184,5.748246328,29.13280047,0.557090958,843.48,545.4,"1,004.45",0.8397,421.74,0,0,0,76.5,8.72
7/11/2020 19:30,67.16666667,139,2360,306,114,114.42733,92.20925167,0.7089,1.129615605,491.6418152,15.193439,493.8625489,0.285881579,494.3125153,2.221482962,30.01513322,0.565258248,816.48,541.08,979.49,0.8336,408.24,0,0,0,76.5,8.72
7/11/2020 20:00,64.96666667,139,2360,306,114,114.42644,92.21846433,0.7089,1.228987694,492.7642365,13.26981783,494.6871338,0.287258566,495.1739807,2.422293726,26.25797002,0.568969625,803.52,534.6,965.11,0.8326,401.76,0,0,0,76.5,8.72
7/11/2020 20:30,65.96666667,139.2333333,2360,306,114.2333333,114.42554,92.22767433,0.71009,1.342951536,492.2454224,14.60364008,494.0348664,0.282703549,494.5577546,2.64465963,28.86242124,0.5592583,723.6,477.36,866.87,0.8347,361.8,0,0,0,76.5,8.72
7/11/2020 21:00,64.93333333,140,2360,306,115,114.4246467,92.23688667,0.714,1.206026614,489.4421845,14.64295626,490.8624878,0.281879544,491.2901001,2.361136655,28.74962643,0.553942769,706.32,462.24,844.13,0.8367,353.16,0,0,0,76.5,8.72
7/11/2020 21:30,60.86666667,140,2360,306,115,114.42376,92.24609767,0.714,1.225811839,488.4735108,13.28987265,490.0533447,0.284988895,490.5556488,2.395158387,26.0514665,0.559203988,665.28,415.8,784.53,0.848,332.64,0,0,0,76.5,8.72
7/11/2020 22:00,61.5,140,2360,306,115,114.42286,92.255309,0.714,1.160398305,490.2645874,14.35995865,491.688263,0.28302753,492.1717987,2.27571794,28.24184211,0.557202136,668.52,412.56,785.57,0.851,334.26,0,0,0,76.5,8.72
7/11/2020 22:30,61.83333333,140,2360,306,115,114.4219667,92.26452067,0.714,41.93873596,489.6039124,15.27161407,492.9901581,0.287235588,493.4767304,82.13432605,30.11496112,0.566990188,664.2,411.48,781.33,0.8501,332.1,0,0,0,76.5,8.72
7/11/2020 23:00,63.46666667,140,2360,306,115,114.4210767,92.27373167,0.714,16.49520493,491.3477631,14.76201392,493.2466126,0.28557305,493.7253876,32.42037358,29.12538074,0.563984842,689.04,421.2,807.58,0.8532,344.52,0,0,0,76.5,8.72
7/11/2020 23:30,63,140,2359.466667,306,115,114.42018,92.28294367,0.714,13.30751467,492.9013672,13.73380566,494.4553223,0.284144834,494.9287415,26.23689951,27.16304158,0.562525402,659.88,415.8,779.96,0.846,329.94,0,0,0,76.5,8.72
7/12/2020 0:00,62,140,2359,306,115,114.4192867,92.29215433,0.714,15.83395434,491.8337098,13.47328997,493.7462616,0.282674238,493.6460419,31.15044518,26.6093508,0.558163825,628.56,414.72,753.05,0.8347,314.28,0,0,0,76.5,8.72
7/12/2020 0:30,61.93333333,140,2359,306,115,114.4183967,92.30136633,0.714,9.728013992,492.030838,14.65694237,493.4936066,0.282321826,493.3997498,19.14108027,28.93273971,0.557191548,680.4,407.16,792.92,0.8581,340.2,0,0,0,71,8.72
7/12/2020 1:00,58.53333333,140,2359,306,115,114.4175033,92.31057733,0.714,5.622235298,493.0168457,13.29333973,494.2727051,0.286003053,494.1627198,11.0873667,26.28186141,0.5653261,667.44,408.24,782.39,0.8531,333.72,0,0,0,71,8.72
7/12/2020 1:30,58.33333333,140,2359,306,115,114.41661,92.31978967,0.714,5.021238566,492.5032654,17.22626782,493.6240845,0.283486173,494.1394043,9.892586822,34.01152349,0.560324595,649.08,396.36,760.53,0.8535,324.54,0,0,0,71,8.72
7/12/2020 2:00,55.56666667,140,2359,306,115,114.4157133,92.32900067,0.714,5.570715427,492.5651245,14.37825346,493.6456604,0.282812372,494.0962525,10.97761894,28.39333953,0.55894297,616.68,390.96,730.17,0.8446,308.34,0,0,0,71,8.72
7/12/2020 2:30,52.76666667,140,2359,306,115,114.4148233,92.338213,0.714,7.928089857,493.5941773,14.42330647,494.66185,0.282520444,495.1627198,15.65245054,28.5385283,0.559574344,591.84,368.28,697.07,0.849,295.92,0,0,0,71,8.72
7/12/2020 3:00,48.66666667,140,2359,306,115,114.41393,92.34742367,0.714,7.42162323,490.3367462,15.50099278,491.4865265,0.283185378,492.0097656,14.55788927,30.46361647,0.55733017,605.88,380.16,715.27,0.8471,302.94,0,0,0,71,8.72
7/12/2020 3:30,47.6,140,2359,306,115,114.4130333,92.35663567,0.714,7.466612578,490.1715241,14.53228188,491.3439026,0.301268667,491.9075928,14.63985733,28.56167632,0.592789211,621,378,727,0.8542,310.5,0,0,0,71,8.72
7/12/2020 4:00,37,140,2359,306,115,114.41214,92.36584733,0.714,24.2193377,489.3720398,14.08942223,491.5918884,0.280035451,492.0392761,47.38374973,27.70631095,0.551150396,622.08,372.6,725.13,0.8579,311.04,0,0,0,71,8.72
7/12/2020 4:30,39.46666667,140,2359,306,115,114.4112533,92.37505933,0.714,12.98696423,491.1996613,13.93767166,492.5700989,0.28339468,493.0628968,25.51679005,27.46091641,0.558925867,605.88,367.2,708.47,0.8552,302.94,0,0,0,71,8.72
7/12/2020 5:00,56.33333333,140,2358.8,306,115,114.4103567,92.38427,0.714,13.98995734,490.5333862,14.3097992,492.0946198,0.281299651,492.5681305,27.45062517,28.16676521,0.554235129,574.56,355.32,675.55,0.8505,287.28,0,0,0,71,8.72
7/12/2020 5:30,56.03333333,140,2358,306,115,114.40946,92.39348167,0.714,16.02753306,491.2080078,14.31866837,492.8015137,0.278712213,493.2316895,31.49161878,28.22501222,0.549878743,589.68,367.2,694.66,0.8489,294.84,0,0,0,71,8.72
7/12/2020 6:00,58.56666667,140,2358,306,115,114.40857,92.40269267,0.714,14.54356861,492.0860443,13.85077477,493.7722321,0.296297431,494.1766205,28.62609193,27.35612589,0.585675621,591.84,371.52,698.79,0.847,295.92,30,0,0,71,8.72
7/12/2020 6:30,54.36666667,140,2358,306,115,114.40768,92.41190467,0.714,8.056470275,491.8044129,15.53224325,493.258255,0.283419296,493.6914826,15.84083874,30.6451874,0.559686844,604.8,386.64,717.83,0.8425,302.4,0.58,0,0,71,8.72
7/12/2020 7:00,56.96666667,140,2358,306,115,114.40678,92.42111567,0.714,4.304403305,491.1519775,16.36089945,492.5101319,0.284681768,492.9883576,8.456442584,32.23303532,0.56137496,597.24,383.4,709.71,0.8415,298.62,0,0,0,71,8.72
