Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),Unnamed: 15,Unnamed: 16,Unnamed: 17,compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH, 
3/5/2020 11:30,,,,,,,,,,,,,,,,,,,,,721.44,297.0,780.18,0.9247,360.72, 
3/5/2020 12:00,,,,,,,,,,,,,,,,,,,,,712.80,349.92,794.06,0.8977,356.4, 
3/5/2020 12:30,,,,,,,,,,,,,,,,,,,,,698.76,338.04,776.23,0.9002,349.38, 
3/5/2020 13:00,,,,,,,,,,,,,,,,,,,,,696.60,319.68,766.45,0.9089,348.3, 
3/5/2020 13:30,,,,,,,,,,,,,,,,,,,,,700.92,302.4,763.37,0.9182,350.46, 
3/5/2020 14:00,,,,,,,,,,,,,,,,,,,,,703.08,318.6,771.90,0.9108,351.54, 
3/5/2020 14:30,,,,,,,,,,,,,,,,,,,,,717.12,314.28,782.96,0.9159,358.56, 
3/5/2020 15:00,,,,,,,,,,,,,,,,,,,,,697.68,330.48,771.99,0.9037,348.84, 
3/5/2020 15:30,,,,,,,,,,,,,,,,,,,,,692.28,336.96,769.93,0.8991,346.14, 
3/5/2020 16:00,,,,,,,,,,,,,,,,,,,,,704.16,362.88,792.16,0.8889,352.08, 
3/5/2020 16:30,,,,,,,,,,,,,,,,,,,,,713.88,362.88,800.82,0.8914,356.94, 
3/5/2020 17:00,,,,,,,,,,,,,,,,,,,,,639.36,328.32,718.73,0.8896,319.68, 
3/5/2020 17:30,,,,,,,,,,,,,,,,,,,,,618.84,325.08,699.03,0.8853,309.42, 
3/5/2020 18:00,,,,,,,,,,,,,,,,,,,,,609.12,308.88,682.96,0.8919,304.56, 
3/5/2020 18:30,,,,,,,,,,,,,,,,,,,,,614.52,303.48,685.37,0.8966,307.26, 
3/5/2020 19:00,,,,,,,,,,,,,,,,,,,,,618.84,293.76,685.02,0.9034,309.42, 
3/5/2020 19:30,,,,,,,,,,,,,,,,,,,,,636.12,302.4,704.34,0.9031,318.06, 
3/5/2020 20:00,,,,,,,,,,,,,,,,,,,,,627.48,303.48,697.02,0.9002,313.74, 
3/5/2020 20:30,,,,,,,,,,,,,,,,,,,,,613.44,302.4,683.93,0.8969,306.72, 
3/5/2020 21:00,,,,,,,,,,,,,,,,,,,,,609.12,294.84,676.73,0.9001,304.56, 
3/5/2020 21:30,,,,,,,,,,,,,,,,,,,,,609.12,301.32,679.57,0.8963,304.56, 
3/5/2020 22:00,,,,,,,,,,,,,,,,,,,,,597.24,298.08,667.49,0.8948,298.62, 
3/5/2020 22:30,,,,,,,,,,,,,,,,,,,,,600.48,302.4,672.33,0.8931,300.24, 
3/5/2020 23:00,,,,,,,,,,,,,,,,,,,,,596.16,311.04,672.42,0.8866,298.08, 
3/5/2020 23:30,,,,,,,,,,,,,,,,,,,,,600.48,312.12,676.75,0.8873,300.24, 
3/5/2020 24:00,,,,,,,,,,,,,,,,,,,,,588.60,308.88,664.72,0.8855,294.3, 
3/6/2020 00:30,,,,,,,,,,,,,,,,,,,,,599.40,311.04,675.30,0.8876,299.7, 
3/6/2020 01:00,,,,,,,,,,,,,,,,,,,,,592.92,312.12,670.05,0.8849,296.46, 
3/6/2020 01:30,,,,,,,,,,,,,,,,,,,,,577.80,309.96,655.69,0.8812,288.9, 
3/6/2020 02:00,,,,,,,,,,,,,,,,,,,,,575.64,307.8,652.77,0.8818,287.82, 
3/6/2020 02:30,,,,,,,,,,,,,,,,,,,,,584.28,301.32,657.40,0.8888,292.14, 
3/6/2020 03:00,,,,,,,,,,,,,,,,,,,,,584.28,300.24,656.91,0.8894,292.14, 
3/6/2020 03:30,,,,,,,,,,,,,,,,,,,,,588.60,304.56,662.73,0.8881,294.3, 
3/6/2020 04:00,,,,,,,,,,,,,,,,,,,,,598.32,294.84,667.02,0.8970,299.16, 
3/6/2020 04:30,,,,,,,,,,,,,,,,,,,,,586.44,279.72,649.73,0.9026,293.22, 
3/6/2020 05:00,,,,,,,,,,,,,,,,,,,,,596.16,281.88,659.44,0.9040,298.08, 
3/6/2020 05:30,,,,,,,,,,,,,,,,,,,,,625.32,279.72,685.03,0.9128,312.66, 
3/6/2020 06:00,,,,,,,,,,,,,,,,,,,,,624.24,281.88,684.93,0.9114,312.12, 
3/6/2020 06:30,,,,,,,,,,,,,,,,,,,,,651.24,286.2,711.35,0.9155,325.62, 
3/6/2020 07:00,,,,,,,,,,,,,,,,,,,,,646.92,291.6,709.60,0.9117,323.46, 
3/6/2020 07:30,,,,,,,,,,,,,,,,,,,,,665.28,289.44,725.52,0.9170,332.64, 
3/6/2020 08:00,,,,,,,,,,,,,,,,,,,,,669.60,291.6,730.34,0.9168,334.8, 
3/6/2020 08:30,,,,,,,,,,,,,,,,,,,,,692.28,292.68,751.61,0.9211,346.14, 
3/6/2020 09:00,,,,,,,,,,,,,,,,,,,,,685.80,287.28,743.54,0.9223,342.9, 
3/6/2020 09:30,,,,,,,,,,,,,,,,,,,,,712.80,297.0,772.20,0.9231,356.4, 
3/6/2020 10:00,,,,,,,,,,,,,,,,,,,,,724.68,301.32,784.83,0.9234,362.34, 
3/6/2020 10:30,,,,,,,,,,,,,,,,,,,,,708.48,281.88,762.50,0.9292,354.24, 
3/6/2020 11:00,,,,,,,,,,,,,,,,,,,,,705.24,284.04,760.29,0.9276,352.62, 
3/6/2020 11:30,,,,,,,,,,,,,,,,,,,,,704.16,282.96,758.89,0.9279,352.08, 
3/6/2020 12:00,,,,,,,,,,,,,,,,,,,,,691.20,293.76,751.03,0.9203,345.6, 
3/6/2020 12:30,,,,,,,,,,,,,,,,,,,,,655.56,304.56,722.85,0.9069,327.78, 
3/6/2020 13:00,,,,,,,,,,,,,,,,,,,,,643.68,306.72,713.02,0.9027,321.84, 
3/6/2020 13:30,,,,,,,,,,,,,,,,,,,,,651.24,294.84,714.87,0.9110,325.62, 
3/6/2020 14:00,,,,,,,,,,,,,,,,,,,,,656.64,288.36,717.17,0.9156,328.32, 
3/6/2020 14:30,,,,,,,,,,,,,,,,,,,,,660.96,289.44,721.56,0.9160,330.48, 
3/6/2020 15:00,,,,,,,,,,,,,,,,,,,,,640.44,288.36,702.36,0.9118,320.22, 
3/6/2020 15:30,,,,,,,,,,,,,,,,,,,,,633.96,315.36,708.07,0.8953,316.98, 
3/6/2020 16:00,,,,,,,,,,,,,,,,,,,,,635.04,313.2,708.07,0.8969,317.52, 
3/6/2020 16:30,,,,,,,,,,,,,,,,,,,,,619.92,306.72,691.65,0.8963,309.96, 
3/6/2020 17:00,,,,,,,,,,,,,,,,,,,,,578.88,295.92,650.13,0.8904,289.44, 
3/6/2020 17:30,,,,,,,,,,,,,,,,,,,,,570.24,282.96,636.58,0.8958,285.12, 
3/6/2020 18:00,,,,,,,,,,,,,,,,,,,,,575.64,285.12,642.38,0.8961,287.82, 
3/6/2020 18:30,,,,,,,,,,,,,,,,,,,,,574.56,287.28,642.38,0.8944,287.28, 
3/6/2020 19:00,,,,,,,,,,,,,,,,,,,,,571.32,276.48,634.70,0.9001,285.66, 
3/6/2020 19:30,,,,,,,,,,,,,,,,,,,,,569.16,276.48,632.76,0.8995,284.58, 
3/6/2020 20:00,,,,,,,,,,,,,,,,,,,,,560.52,277.56,625.48,0.8961,280.26, 
3/6/2020 20:30,,,,,,,,,,,,,,,,,,,,,561.60,282.96,628.86,0.8930,280.8, 
3/6/2020 21:00,,,,,,,,,,,,,,,,,,,,,564.84,288.36,634.19,0.8906,282.42, 
3/6/2020 21:30,,,,,,,,,,,,,,,,,,,,,568.08,289.44,637.57,0.8910,284.04, 
3/6/2020 22:00,,,,,,,,,,,,,,,,,,,,,560.52,284.04,628.38,0.8920,280.26, 
3/6/2020 22:30,,,,,,,,,,,,,,,,,,,,,560.52,286.2,629.36,0.8906,280.26, 
3/6/2020 23:00,,,,,,,,,,,,,,,,,,,,,545.40,282.96,614.43,0.8876,272.7, 
3/6/2020 23:30,,,,,,,,,,,,,,,,,,,,,556.20,288.36,626.51,0.8878,278.1, 
3/6/2020 24:00,,,,,,,,,,,,,,,,,,,,,549.72,281.88,617.78,0.8898,274.86, 
3/7/2020 00:30,,,,,,,,,,,,,,,,,,,,,548.64,287.28,619.30,0.8859,274.32, 
3/7/2020 01:00,,,,,,,,,,,,,,,,,,,,,537.84,280.8,606.73,0.8865,268.92, 
3/7/2020 01:30,,,,,,,,,,,,,,,,,,,,,533.52,278.64,601.90,0.8864,266.76, 
3/7/2020 02:00,,,,,,,,,,,,,,,,,,,,,542.16,280.8,610.56,0.8880,271.08, 
3/7/2020 02:30,,,,,,,,,,,,,,,,,,,,,549.72,280.8,617.28,0.8905,274.86, 
3/7/2020 03:00,,,,,,,,,,,,,,,,,,,,,535.68,280.8,604.82,0.8857,267.84, 
3/7/2020 03:30,,,,,,,,,,,,,,,,,,,,,531.36,281.88,601.50,0.8834,265.68, 
3/7/2020 04:00,,,,,,,,,,,,,,,,,,,,,531.36,277.56,599.49,0.8864,265.68, 
3/7/2020 04:30,,,,,,,,,,,,,,,,,,,,,541.08,276.48,607.63,0.8905,270.54, 
3/7/2020 05:00,,,,,,,,,,,,,,,,,,,,,583.20,289.44,651.07,0.8958,291.6, 
3/7/2020 05:30,,,,,,,,,,,,,,,,,,,,,622.08,292.68,687.49,0.9049,311.04, 
3/7/2020 06:00,,,,,,,,,,,,,,,,,,,,,625.32,290.52,689.51,0.9069,312.66, 
3/7/2020 06:30,,,,,,,,,,,,,,,,,,,,,618.84,292.68,684.56,0.9040,309.42, 
3/7/2020 07:00,,,,,,,,,,,,,,,,,,,,,591.84,290.52,659.30,0.8977,295.92, 
3/7/2020 07:30,,,,,,,,,,,,,,,,,,,,,598.32,287.28,663.71,0.9015,299.16, 
3/7/2020 08:00,,,,,,,,,,,,,,,,,,,,,590.76,278.64,653.18,0.9044,295.38, 
3/7/2020 08:30,,,,,,,,,,,,,,,,,,,,,590.76,285.12,655.97,0.9006,295.38, 
3/7/2020 09:00,,,,,,,,,,,,,,,,,,,,,590.76,277.56,652.72,0.9051,295.38, 
3/7/2020 09:30,,,,,,,,,,,,,,,,,,,,,597.24,285.12,661.81,0.9024,298.62, 
3/7/2020 10:00,,,,,,,,,,,,,,,,,,,,,590.76,291.6,658.81,0.8967,295.38, 
3/7/2020 10:30,,,,,,,,,,,,,,,,,,,,,600.48,298.08,670.39,0.8957,300.24, 
3/7/2020 11:00,,,,,,,,,,,,,,,,,,,,,604.80,292.68,671.90,0.9001,302.4, 
3/7/2020 11:30,,,,,,,,,,,,,,,,,,,,,619.92,299.16,688.33,0.9006,309.96, 
3/7/2020 12:00,,,,,,,,,,,,,,,,,,,,,610.20,304.56,681.98,0.8947,305.1, 
3/7/2020 12:30,,,,,,,,,,,,,,,,,,,,,604.80,301.32,675.70,0.8951,302.4, 
3/7/2020 13:00,,,,,,,,,,,,,,,,,,,,,608.04,303.48,679.57,0.8947,304.02, 
3/7/2020 13:30,,,,,,,,,,,,,,,,,,,,,592.92,300.24,664.60,0.8921,296.46, 
3/7/2020 14:00,,,,,,,,,,,,,,,,,,,,,598.32,313.2,675.34,0.8860,299.16, 
3/7/2020 14:30,,,,,,,,,,,,,,,,,,,,,609.12,320.76,688.41,0.8848,304.56, 
3/7/2020 15:00,,,,,,,,,,,,,,,,,,,,,609.12,315.36,685.91,0.8880,304.56, 
3/7/2020 15:30,,,,,,,,,,,,,,,,,,,,,603.72,309.96,678.64,0.8896,301.86, 
3/7/2020 16:00,,,,,,,,,,,,,,,,,,,,,612.36,308.88,685.85,0.8928,306.18, 
3/7/2020 16:30,,,,,,,,,,,,,,,,,,,,,628.56,319.68,705.18,0.8913,314.28, 
3/7/2020 17:00,,,,,,,,,,,,,,,,,,,,,586.44,298.08,657.85,0.8915,293.22, 
3/7/2020 17:30,,,,,,,,,,,,,,,,,,,,,569.16,291.6,639.51,0.8900,284.58, 
3/7/2020 18:00,,,,,,,,,,,,,,,,,,,,,572.40,292.68,642.89,0.8904,286.2, 
3/7/2020 18:30,,,,,,,,,,,,,,,,,,,,,543.24,289.44,615.54,0.8825,271.62, 
3/7/2020 19:00,,,,,,,,,,,,,,,,,,,,,555.12,278.64,621.13,0.8937,277.56, 
3/7/2020 19:30,,,,,,,,,,,,,,,,,,,,,558.36,273.24,621.63,0.8982,279.18, 
3/7/2020 20:00,,,,,,,,,,,,,,,,,,,,,536.76,273.24,602.31,0.8912,268.38, 
3/7/2020 20:30,,,,,,,,,,,,,,,,,,,,,525.96,267.84,590.23,0.8911,262.98, 
3/7/2020 21:00,,,,,,,,,,,,,,,,,,,,,532.44,270.0,596.99,0.8919,266.22, 
3/7/2020 21:30,,,,,,,,,,,,,,,,,,,,,534.60,270.0,598.91,0.8926,267.3, 
3/7/2020 22:00,,,,,,,,,,,,,,,,,,,,,533.52,274.32,599.91,0.8893,266.76, 
3/7/2020 22:30,,,,,,,,,,,,,,,,,,,,,538.92,279.72,607.19,0.8876,269.46, 
3/7/2020 23:00,,,,,,,,,,,,,,,,,,,,,528.12,279.72,597.62,0.8837,264.06, 
3/7/2020 23:30,,,,,,,,,,,,,,,,,,,,,527.04,281.88,597.69,0.8818,263.52, 
3/7/2020 24:00,,,,,,,,,,,,,,,,,,,,,542.16,286.2,613.06,0.8843,271.08, 
3/8/2020 00:30,,,,,,,,,,,,,,,,,,,,,535.68,285.12,606.83,0.8827,267.84, 
3/8/2020 01:00,,,,,,,,,,,,,,,,,,,,,536.76,288.36,609.31,0.8809,268.38, 
3/8/2020 01:30,,,,,,,,,,,,,,,,,,,,,533.52,287.28,605.95,0.8805,266.76, 
3/8/2020 03:00,,,,,,,,,,,,,,,,,,,,,531.36,284.04,602.51,0.8819,265.68, 
3/8/2020 03:30,,,,,,,,,,,,,,,,,,,,,532.44,287.28,605.00,0.8801,266.22, 
3/8/2020 04:00,,,,,,,,,,,,,,,,,,,,,540.00,285.12,610.65,0.8843,270.0, 
3/8/2020 04:30,,,,,,,,,,,,,,,,,,,,,571.32,285.12,638.51,0.8948,285.66, 
3/8/2020 05:00,,,,,,,,,,,,,,,,,,,,,544.32,295.92,619.56,0.8786,272.16, 
3/8/2020 05:30,,,,,,,,,,,,,,,,,,,,,563.76,300.24,638.72,0.8826,281.88, 
3/8/2020 06:00,,,,,,,,,,,,,,,,,,,,,564.84,297.0,638.16,0.8851,282.42, 
3/8/2020 06:30,,,,,,,,,,,,,,,,,,,,,558.36,291.6,629.92,0.8864,279.18, 
3/8/2020 07:00,,,,,,,,,,,,,,,,,,,,,565.92,294.84,638.12,0.8869,282.96, 
3/8/2020 07:30,,,,,,,,,,,,,,,,,,,,,549.72,288.36,620.76,0.8856,274.86, 
3/8/2020 08:00,,,,,,,,,,,,,,,,,,,,,546.48,290.52,618.90,0.8830,273.24, 
3/8/2020 08:30,,,,,,,,,,,,,,,,,,,,,536.76,287.28,608.80,0.8817,268.38, 
3/8/2020 09:00,,,,,,,,,,,,,,,,,,,,,549.72,290.52,621.77,0.8841,274.86, 
3/8/2020 09:30,,,,,,,,,,,,,,,,,,,,,589.68,290.52,657.36,0.8970,294.84, 
3/8/2020 10:00,,,,,,,,,,,,,,,,,,,,,584.28,290.52,652.52,0.8954,292.14, 
3/8/2020 10:30,,,,,,,,,,,,,,,,,,,,,557.28,292.68,629.46,0.8853,278.64, 
3/8/2020 11:00,,,,,,,,,,,,,,,,,,,,,543.24,292.68,617.07,0.8804,271.62, 
3/8/2020 11:30,,,,,,,,,,,,,,,,,,,,,557.28,299.16,632.50,0.8811,278.64, 
3/8/2020 12:00,,,,,,,,,,,,,,,,,,,,,544.32,299.16,621.11,0.8764,272.16, 
3/8/2020 12:30,,,,,,,,,,,,,,,,,,,,,558.36,304.56,636.02,0.8779,279.18, 
3/8/2020 13:00,,,,,,,,,,,,,,,,,,,,,562.68,313.2,643.97,0.8738,281.34, 
3/8/2020 13:30,,,,,,,,,,,,,,,,,,,,,570.24,314.28,651.11,0.8758,285.12, 
3/8/2020 14:00,,,,,,,,,,,,,,,,,,,,,570.24,309.96,649.04,0.8786,285.12, 
3/8/2020 14:30,,,,,,,,,,,,,,,,,,,,,582.12,328.32,668.32,0.8710,291.06, 
3/8/2020 15:00,,,,,,,,,,,,,,,,,,,,,626.40,341.28,713.34,0.8781,313.2, 
3/8/2020 15:30,,,,,,,,,,,,,,,,,,,,,648.00,351.0,736.96,0.8793,324.0, 
3/8/2020 16:00,,,,,,,,,,,,,,,,,,,,,646.92,357.48,739.12,0.8753,323.46, 
3/8/2020 16:30,,,,,,,,,,,,,,,,,,,,,640.44,361.8,735.57,0.8707,320.22, 
3/8/2020 17:00,,,,,,,,,,,,,,,,,,,,,555.12,328.32,644.94,0.8607,277.56, 
3/8/2020 17:30,,,,,,,,,,,,,,,,,,,,,543.24,321.84,631.42,0.8603,271.62, 
3/8/2020 18:00,,,,,,,,,,,,,,,,,,,,,518.40,300.24,599.07,0.8653,259.2, 
3/8/2020 18:30,,,,,,,,,,,,,,,,,,,,,534.60,300.24,613.14,0.8719,267.3, 
3/8/2020 19:00,,,,,,,,,,,,,,,,,,,,,519.48,298.08,598.92,0.8674,259.74, 
3/8/2020 19:30,,,,,,,,,,,,,,,,,,,,,520.56,289.44,595.62,0.8740,260.28, 
3/8/2020 20:00,,,,,,,,,,,,,,,,,,,,,490.32,267.84,558.71,0.8776,245.16, 
3/8/2020 20:30,,,,,,,,,,,,,,,,,,,,,482.76,261.36,548.97,0.8794,241.38, 
3/8/2020 21:00,,,,,,,,,,,,,,,,,,,,,502.20,270.0,570.18,0.8808,251.1, 
3/8/2020 21:30,,,,,,,,,,,,,,,,,,,,,497.88,267.84,565.35,0.8807,248.94, 
3/8/2020 22:00,,,,,,,,,,,,,,,,,,,,,488.16,270.0,557.85,0.8751,244.08, 
3/8/2020 22:30,,,,,,,,,,,,,,,,,,,,,502.20,272.16,571.21,0.8792,251.1, 
3/8/2020 23:00,,,,,,,,,,,,,,,,,,,,,487.08,268.92,556.39,0.8754,243.54, 
3/8/2020 23:30,,,,,,,,,,,,,,,,,,,,,497.88,272.16,567.41,0.8775,248.94, 
3/8/2020 24:00,,,,,,,,,,,,,,,,,,,,,496.80,276.48,568.55,0.8738,248.4, 
3/9/2020 00:30,,,,,,,,,,,,,,,,,,,,,502.20,277.56,573.80,0.8752,251.1, 
3/9/2020 01:00,,,,,,,,,,,,,,,,,,,,,491.40,279.72,565.44,0.8691,245.7, 
3/9/2020 01:30,,,,,,,,,,,,,,,,,,,,,503.28,276.48,574.22,0.8765,251.64, 
3/9/2020 02:00,,,,,,,,,,,,,,,,,,,,,484.92,273.24,556.60,0.8712,242.46, 
3/9/2020 02:30,,,,,,,,,,,,,,,,,,,,,496.80,275.4,568.03,0.8746,248.4, 
3/9/2020 03:00,,,,,,,,,,,,,,,,,,,,,527.04,280.8,597.18,0.8826,263.52, 
3/9/2020 03:30,,,,,,,,,,,,,,,,,,,,,551.88,275.4,616.78,0.8948,275.94, 
3/9/2020 04:00,,,,,,,,,,,,,,,,,,,,,551.88,277.56,617.75,0.8934,275.94, 
3/9/2020 04:30,,,,,,,,,,,,,,,,,,,,,579.96,271.08,640.19,0.9059,289.98, 
3/9/2020 05:00,,,,,,,,,,,,,,,,,,,,,615.60,274.32,673.95,0.9134,307.8, 
3/9/2020 05:30,,,,,,,,,,,,,,,,,,,,,644.76,274.32,700.69,0.9202,322.38, 
3/9/2020 06:00,,,,,,,,,,,,,,,,,,,,,652.32,277.56,708.92,0.9202,326.16, 
3/9/2020 06:30,,,,,,,,,,,,,,,,,,,,,670.68,285.12,728.77,0.9203,335.34, 
3/9/2020 07:00,,,,,,,,,,,,,,,,,,,,,678.24,288.36,736.99,0.9203,339.12, 
3/9/2020 07:30,,,,,,,,,,,,,,,,,,,,,689.04,284.04,745.29,0.9245,344.52, 
3/9/2020 08:00,,,,,,,,,,,,,,,,,,,,,703.08,280.8,757.08,0.9287,351.54, 
3/9/2020 08:30,,,,,,,,,,,,,,,,,,,,,698.76,279.72,752.67,0.9284,349.38, 
3/9/2020 09:00,,,,,,,,,,,,,,,,,,,,,695.52,290.52,753.76,0.9227,347.76, 
3/9/2020 09:30,,,,,,,,,,,,,,,,,,,,,703.08,294.84,762.40,0.9222,351.54, 
3/9/2020 10:00,,,,,,,,,,,,,,,,,,,,,733.32,312.12,796.98,0.9201,366.66, 
3/9/2020 10:30,,,,,,,,,,,,,,,,,,,,,748.44,311.04,810.50,0.9234,374.22, 
3/9/2020 11:00,,,,,,,,,,,,,,,,,,,,,783.00,324.0,847.39,0.9240,391.5, 
3/9/2020 11:30,,,,,,,,,,,,,,,,,,,,,760.32,308.88,820.67,0.9265,380.16, 
3/9/2020 12:00,,,,,,,,,,,,,,,,,,,,,763.56,329.4,831.58,0.9182,381.78, 
3/9/2020 12:30,,,,,,,,,,,,,,,,,,,,,771.12,334.8,840.66,0.9173,385.56, 
3/9/2020 13:00,,,,,,,,,,,,,,,,,,,,,753.84,321.84,819.67,0.9197,376.92, 
3/9/2020 13:30,,,,,,,,,,,,,,,,,,,,,779.76,328.32,846.06,0.9216,389.88, 
3/9/2020 14:00,,,,,,,,,,,,,,,,,,,,,788.40,336.96,857.39,0.9195,394.2, 
3/9/2020 14:30,,,,,,,,,,,,,,,,,,,,,785.16,356.4,862.26,0.9106,392.58, 
3/9/2020 15:00,,,,,,,,,,,,,,,,,,,,,803.52,368.28,883.90,0.9091,401.76, 
3/9/2020 15:30,,,,,,,,,,,,,,,,,,,,,812.16,403.92,907.06,0.8954,406.08, 
3/9/2020 16:00,,,,,,,,,,,,,,,,,,,,,798.12,408.24,896.47,0.8903,399.06, 
3/9/2020 16:30,,,,,,,,,,,,,,,,,,,,,798.12,399.6,892.57,0.8942,399.06, 
3/9/2020 17:00,,,,,,,,,,,,,,,,,,,,,732.24,383.4,826.54,0.8859,366.12, 
3/9/2020 17:30,,,,,,,,,,,,,,,,,,,,,703.08,374.76,796.72,0.8825,351.54, 
3/9/2020 18:00,,,,,,,,,,,,,,,,,,,,,725.76,369.36,814.34,0.8912,362.88, 
3/9/2020 18:30,,,,,,,,,,,,,,,,,,,,,705.24,357.48,790.67,0.8920,352.62, 
3/9/2020 19:00,,,,,,,,,,,,,,,,,,,,,697.68,351.0,781.00,0.8933,348.84, 
3/9/2020 19:30,,,,,,,,,,,,,,,,,,,,,694.44,351.0,778.11,0.8925,347.22, 
3/9/2020 20:00,,,,,,,,,,,,,,,,,,,,,663.12,330.48,740.91,0.8950,331.56, 
3/9/2020 20:30,,,,,,,,,,,,,,,,,,,,,656.64,327.24,733.66,0.8950,328.32, 
3/9/2020 21:00,,,,,,,,,,,,,,,,,,,,,637.20,315.36,710.97,0.8962,318.6, 
3/9/2020 21:30,,,,,,,,,,,,,,,,,,,,,635.04,325.08,713.41,0.8901,317.52, 
3/9/2020 22:00,,,,,,,,,,,,,,,,,,,,,633.96,329.4,714.43,0.8874,316.98, 
3/9/2020 22:30,,,,,,,,,,,,,,,,,,,,,643.68,332.64,724.55,0.8884,321.84, 
3/9/2020 23:00,,,,,,,,,,,,,,,,,,,,,618.84,320.76,697.03,0.8878,309.42, 
3/9/2020 23:30,,,,,,,,,,,,,,,,,,,,,641.52,329.4,721.15,0.8896,320.76, 
3/9/2020 24:00,,,,,,,,,,,,,,,,,,,,,651.24,341.28,735.25,0.8857,325.62, 
4/1/2020 00:30,,,,,,,,,,,,,,,,,,,,,570.24,300.24,644.45,0.8848,285.12, 
4/1/2020 01:00,,,,,,,,,,,,,,,,,,,,,571.32,300.24,645.41,0.8852,285.66, 
4/1/2020 01:30,,,,,,,,,,,,,,,,,,,,,575.64,305.64,651.75,0.8832,287.82, 
4/1/2020 02:00,,,,,,,,,,,,,,,,,,,,,585.36,303.48,659.35,0.8878,292.68, 
4/1/2020 02:30,,,,,,,,,,,,,,,,,,,,,556.20,295.92,630.02,0.8828,278.1, 
4/1/2020 03:00,,,,,,,,,,,,,,,,,,,,,547.56,293.76,621.38,0.8812,273.78, 
4/1/2020 03:30,,,,,,,,,,,,,,,,,,,,,599.40,294.84,667.99,0.8973,299.7, 
4/1/2020 04:00,,,,,,,,,,,,,,,,,,,,,600.48,288.36,666.13,0.9014,300.24, 
4/1/2020 04:30,,,,,,,,,,,,,,,,,,,,,575.64,276.48,638.59,0.9014,287.82, 
4/1/2020 05:00,,,,,,,,,,,,,,,,,,,,,564.84,267.84,625.13,0.9036,282.42, 
4/1/2020 05:30,,,,,,,,,,,,,,,,,,,,,602.64,274.32,662.14,0.9101,301.32, 
4/1/2020 06:00,,,,,,,,,,,,,,,,,,,,,608.04,275.4,667.50,0.9109,304.02, 
4/1/2020 06:30,,,,,,,,,,,,,,,,,,,,,606.96,270.0,664.30,0.9137,303.48, 
4/1/2020 07:00,,,,,,,,,,,,,,,,,,,,,655.56,280.8,713.17,0.9192,327.78, 
4/1/2020 07:30,,,,,,,,,,,,,,,,,,,,,637.20,281.88,696.76,0.9145,318.6, 
4/1/2020 08:00,,,,,,,,,,,,,,,,,,,,,614.52,279.72,675.19,0.9101,307.26, 
4/1/2020 08:30,,,,,,,,,,,,,,,,,,,,,636.12,286.2,697.54,0.9120,318.06, 
4/1/2020 09:00,,,,,,,,,,,,,,,,,,,,,629.64,286.2,691.63,0.9104,314.82, 
4/1/2020 09:30,,,,,,,,,,,,,,,,,,,,,629.64,285.12,691.19,0.9110,314.82, 
4/1/2020 10:00,,,,,,,,,,,,,,,,,,,,,614.52,279.72,675.19,0.9101,307.26, 
4/1/2020 10:30,,,,,,,,,,,,,,,,,,,,,635.04,290.52,698.34,0.9094,317.52, 
4/1/2020 11:00,,,,,,,,,,,,,,,,,,,,,632.88,279.72,691.94,0.9146,316.44, 
4/1/2020 11:30,,,,,,,,,,,,,,,,,,,,,659.88,288.36,720.13,0.9163,329.94, 
4/1/2020 12:00,,,,,,,,,,,,,,,,,,,,,671.76,302.4,736.69,0.9119,335.88, 
4/1/2020 12:30,,,,,,,,,,,,,,,,,,,,,648.00,302.4,715.09,0.9062,324.0, 
4/1/2020 13:00,,,,,,,,,,,,,,,,,,,,,650.16,298.08,715.23,0.9090,325.08, 
4/1/2020 13:30,,,,,,,,,,,,,,,,,,,,,656.64,303.48,723.38,0.9077,328.32, 
4/1/2020 14:00,,,,,,,,,,,,,,,,,,,,,668.52,315.36,739.17,0.9044,334.26, 
4/1/2020 14:30,,,,,,,,,,,,,,,,,,,,,662.04,313.2,732.39,0.9039,331.02, 
4/1/2020 15:00,,,,,,,,,,,,,,,,,,,,,682.56,329.4,757.89,0.9006,341.28, 
4/1/2020 15:30,,,,,,,,,,,,,,,,,,,,,654.48,322.92,729.81,0.8968,327.24, 
4/1/2020 16:00,,,,,,,,,,,,,,,,,,,,,660.96,335.88,741.41,0.8915,330.48, 
4/1/2020 16:30,,,,,,,,,,,,,,,,,,,,,591.84,331.56,678.39,0.8724,295.92, 
4/1/2020 17:00,,,,,,,,,,,,,,,,,,,,,561.60,312.12,642.51,0.8741,280.8, 
4/1/2020 17:30,,,,,,,,,,,,,,,,,,,,,581.04,311.04,659.05,0.8816,290.52, 
4/1/2020 18:00,,,,,,,,,,,,,,,,,,,,,568.08,309.96,647.14,0.8778,284.04, 
4/1/2020 18:30,,,,,,,,,,,,,,,,,,,,,561.60,317.52,645.15,0.8705,280.8, 
4/1/2020 19:00,,,,,,,,,,,,,,,,,,,,,541.08,301.32,619.32,0.8737,270.54, 
