,Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),Unnamed: 15,Unnamed: 16,Unnamed: 17,compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH, ,SM1,SM4,SM7
6233,2020-05-17 22:00:00,,,,,,,,,,,,,,,,,,,,,544.32,326.16,634.56,0.8578,272.16, ,,,
6234,2020-05-17 22:30:00,,,,,,,,,,,,,,,,,,,,,541.08,325.08,631.22,0.8572,270.54, ,,,
6235,2020-05-17 23:00:00,,,,,,,,,,,,,,,,,,,,,522.72,318.6,612.16,0.8539,261.36, ,,,
6236,2020-05-17 23:30:00,,,,,,,,,,,,,,,,,,,,,537.84,326.16,629.01,0.8551,268.92, ,,,
6237,5/17/2020 24:00,,,,,,,,,,,,,,,,,,,,,541.08,335.88,636.85,0.8496,270.54, ,,,
6238,2020-05-18 00:30:00,,,,,,,,,,,,,,,,,,,,,527.04,329.4,621.51,0.8480,263.52, ,,,
6239,2020-05-18 01:00:00,,,,,,,,,,,,,,,,,,,,,531.36,330.48,625.75,0.8492,265.68, ,,,
6240,2020-05-18 01:30:00,,,,,,,,,,,,,,,,,,,,,530.28,331.56,625.40,0.8479,265.14, ,,,
6241,2020-05-18 02:00:00,,,,,,,,,,,,,,,,,,,,,537.84,328.32,630.13,0.8535,268.92, ,,,
6242,2020-05-18 02:30:00,,,,,,,,,,,,,,,,,,,,,666.36,327.24,742.38,0.8976,333.18, ,,,
6243,2020-05-18 03:00:00,,,,,,,,,,,,,,,,,,,,,598.32,324.0,680.41,0.8793,299.16, ,,,
6244,2020-05-18 03:30:00,,,,,,,,,,,,,,,,,,,,,594.00,320.76,675.07,0.8799,297.0, ,,,
6245,2020-05-18 04:00:00,,,,,,,,,,,,,,,,,,,,,592.92,318.6,673.10,0.8809,296.46, ,,,
6246,2020-05-18 04:30:00,,,,,,,,,,,,,,,,,,,,,570.24,305.64,646.98,0.8814,285.12, ,,,
6247,2020-05-18 05:00:00,,,,,,,,,,,,,,,,,,,,,564.84,305.64,642.23,0.8795,282.42, ,,,
6248,2020-05-18 05:30:00,,,,,,,,,,,,,,,,,,,,,628.56,312.12,701.79,0.8957,314.28, ,,,
6249,2020-05-18 06:00:00,,,,,,,,,,,,,,,,,,,,,682.56,326.16,756.48,0.9023,341.28, ,,,
6250,2020-05-18 06:30:00,,,,,,,,,,,,,,,,,,,,,683.64,327.24,757.92,0.9020,341.82, ,,,
6251,2020-05-18 07:00:00,,,,,,,,,,,,,,,,,,,,,691.20,333.72,767.55,0.9005,345.6, ,,,
6252,2020-05-18 07:30:00,,,,,,,,,,,,,,,,,,,,,686.88,332.64,763.19,0.9000,343.44, ,,,
6253,2020-05-18 08:00:00,,,,,,,,,,,,,,,,,,,,,695.52,329.4,769.58,0.9038,347.76, ,,,
6254,2020-05-18 08:30:00,,,,,,,,,,,,,,,,,,,,,694.44,334.8,770.93,0.9008,347.22, ,,,
6255,2020-05-18 09:00:00,,,,,,,,,,,,,,,,,,,,,703.08,331.56,777.34,0.9045,351.54, ,,,
6256,2020-05-18 09:30:00,,,,,,,,,,,,,,,,,,,,,719.28,352.08,800.83,0.8982,359.64, ,,,
6257,2020-05-18 10:00:00,,,,,,,,,,,,,,,,,,,,,722.52,347.76,801.86,0.9011,361.26, ,,,
6258,2020-05-18 10:30:00,,,,,,,,,,,,,,,,,,,,,734.40,366.12,820.60,0.8950,367.2, ,,,
6259,2020-05-18 11:00:00,,,,,,,,,,,,,,,,,,,,,723.60,362.88,809.49,0.8939,361.8, ,,,
6260,2020-05-18 11:30:00,,,,,,,,,,,,,,,,,,,,,732.24,371.52,821.10,0.8918,366.12, ,,,
6261,2020-05-18 12:00:00,,,,,,,,,,,,,,,,,,,,,727.92,367.2,815.29,0.8928,363.96, ,,,
6262,2020-05-18 12:30:00,,,,,,,,,,,,,,,,,,,,,761.40,385.56,853.46,0.8921,380.7, ,,,
6263,2020-05-18 13:00:00,,,,,,,,,,,,,,,,,,,,,741.96,380.16,833.68,0.8900,370.98, ,,,
6264,2020-05-18 13:30:00,,,,,,,,,,,,,,,,,,,,,758.16,395.28,855.02,0.8867,379.08, ,,,
6265,2020-05-18 14:00:00,,,,,,,,,,,,,,,,,,,,,751.68,386.64,845.29,0.8893,375.84, ,,,
6266,2020-05-18 14:30:00,,,,,,,,,,,,,,,,,,,,,775.44,412.56,878.36,0.8828,387.72, ,,,
6267,2020-05-18 15:00:00,,,,,,,,,,,,,,,,,,,,,790.56,432.0,900.89,0.8775,395.28, ,,,
6268,2020-05-18 15:30:00,,,,,,,,,,,,,,,,,,,,,806.76,440.64,919.25,0.8776,403.38, ,,,
6269,2020-05-18 16:00:00,,,,,,,,,,,,,,,,,,,,,790.56,434.16,901.93,0.8765,395.28, ,,,
6270,2020-05-18 16:30:00,,,,,,,,,,,,,,,,,,,,,736.56,406.08,841.08,0.8757,368.28, ,,,
6271,2020-05-18 17:00:00,,,,,,,,,,,,,,,,,,,,,714.96,393.12,815.91,0.8763,357.48, ,,,
6272,2020-05-18 17:30:00,,,,,,,,,,,,,,,,,,,,,713.88,390.96,813.93,0.8771,356.94, ,,,
6273,2020-05-18 18:00:00,,,,,,,,,,,,,,,,,,,,,717.12,402.84,822.52,0.8719,358.56, ,,,
6274,2020-05-18 18:30:00,,,,,,,,,,,,,,,,,,,,,722.52,400.68,826.18,0.8745,361.26, ,,,
6275,2020-05-18 19:00:00,,,,,,,,,,,,,,,,,,,,,730.08,399.6,832.28,0.8772,365.04, ,,,
6276,2020-05-18 19:30:00,,,,,,,,,,,,,,,,,,,,,718.20,387.72,816.17,0.8800,359.1, ,,,
6277,2020-05-18 20:00:00,,,,,,,,,,,,,,,,,,,,,704.16,378.0,799.20,0.8811,352.08, ,,,
6278,2020-05-18 20:30:00,,,,,,,,,,,,,,,,,,,,,697.68,374.76,791.96,0.8810,348.84, ,,,
6279,2020-05-18 21:00:00,,,,,,,,,,,,,,,,,,,,,696.60,367.2,787.46,0.8846,348.3, ,,,
6280,2020-05-18 21:30:00,,,,,,,,,,,,,,,,,,,,,698.76,375.84,793.42,0.8807,349.38, ,,,
6281,2020-05-18 22:00:00,,,,,,,,,,,,,,,,,,,,,693.36,368.28,785.10,0.8832,346.68, ,,,
6282,2020-05-18 22:30:00,,,,,,,,,,,,,,,,,,,,,679.32,363.96,770.68,0.8815,339.66, ,,,
6283,2020-05-18 23:00:00,,,,,,,,,,,,,,,,,,,,,690.12,375.84,785.83,0.8782,345.06, ,,,
6284,2020-05-18 23:30:00,,,,,,,,,,,,,,,,,,,,,691.20,369.36,783.70,0.8820,345.6, ,,,
6285,5/18/2020 24:00,,,,,,,,,,,,,,,,,,,,,669.60,352.08,756.52,0.8851,334.8, ,,,
6286,2020-05-19 00:30:00,,,,,,,,,,,,,,,,,,,,,679.32,362.88,770.17,0.8820,339.66, ,,,
6287,2020-05-19 01:00:00,,,,,,,,,,,,,,,,,,,,,672.84,355.32,760.90,0.8843,336.42, ,,,
6288,2020-05-19 01:30:00,,,,,,,,,,,,,,,,,,,,,683.64,355.32,770.46,0.8873,341.82, ,,,
6289,2020-05-19 02:00:00,,,,,,,,,,,,,,,,,,,,,678.24,353.16,764.68,0.8870,339.12, ,,,
6290,2020-05-19 02:30:00,,,,,,,,,,,,,,,,,,,,,664.20,346.68,749.23,0.8865,332.1, ,,,
6291,2020-05-19 03:00:00,,,,,,,,,,,,,,,,,,,,,654.48,342.36,738.62,0.8861,327.24, ,,,
6292,2020-05-19 03:30:00,,,,,,,,,,,,,,,,,,,,,658.80,341.28,741.95,0.8879,329.4, ,,,
6293,2020-05-19 04:00:00,,,,,,,,,,,,,,,,,,,,,667.44,343.44,750.62,0.8892,333.72, ,,,
6294,2020-05-19 04:30:00,,,,,,,,,,,,,,,,,,,,,628.56,324.0,707.15,0.8889,314.28, ,,,
6295,2020-05-19 05:00:00,,,,,,,,,,,,,,,,,,,,,612.36,311.04,686.83,0.8916,306.18, ,,,
6296,2020-05-19 05:30:00,,,,,,,,,,,,,,,,,,,,,654.48,311.04,724.63,0.9032,327.24, ,,,
6297,2020-05-19 06:00:00,,,,,,,,,,,,,,,,,,,,,692.28,319.68,762.53,0.9079,346.14, ,,,
6298,2020-05-19 06:30:00,,,,,,,,,,,,,,,,,,,,,683.64,312.12,751.52,0.9097,341.82, ,,,
6299,2020-05-19 07:00:00,,,,,,,,,,,,,,,,,,,,,690.12,318.6,760.11,0.9079,345.06, ,,,
6300,2020-05-19 07:30:00,,,,,,,,,,,,,,,,,,,,,692.28,326.16,765.27,0.9046,346.14, ,,,
6301,2020-05-19 08:00:00,,,,,,,,,,,,,,,,,,,,,685.80,325.08,758.95,0.9036,342.9, ,,,
6302,2020-05-19 08:30:00,,,,,,,,,,,,,,,,,,,,,696.60,326.16,769.18,0.9056,348.3, ,,,
6303,2020-05-19 09:00:00,,,,,,,,,,,,,,,,,,,,,686.88,326.16,760.38,0.9033,343.44, ,,,
6304,2020-05-19 09:30:00,,,,,,,,,,,,,,,,,,,,,711.72,341.28,789.31,0.9017,355.86, ,,,
6305,2020-05-19 10:00:00,,,,,,,,,,,,,,,,,,,,,437.40,211.68,485.93,0.9001,218.7, ,,,
6306,2020-05-19 10:30:00,,,,,,,,,,,,,,,,,,,,,0.00,0.0,0.00,-,0.0, ,,,
6307,2020-05-19 11:00:00,,,,,,,,,,,,,,,,,,,,,47.52,31.32,56.91,0.8350,23.76, ,,,
6308,2020-05-19 11:30:00,,,,,,,,,,,,,,,,,,,,,725.76,387.72,822.83,0.8820,362.88, ,,,
6309,2020-05-19 12:00:00,,,,,,,,,,,,,,,,,,,,,721.44,368.28,810.00,0.8907,360.72, ,,,
6310,2020-05-19 12:30:00,,,,,,,,,,,,,,,,,,,,,746.28,376.92,836.06,0.8926,373.14, ,,,
6311,2020-05-19 13:00:00,,,,,,,,,,,,,,,,,,,,,763.56,375.84,851.05,0.8972,381.78, ,,,
6312,2020-05-19 13:30:00,,,,,,,,,,,,,,,,,,,,,763.56,388.8,856.85,0.8911,381.78, ,,,
6313,2020-05-19 14:00:00,,,,,,,,,,,,,,,,,,,,,791.64,421.2,896.72,0.8828,395.82, ,,,
6314,2020-05-19 14:30:00,,,,,,,,,,,,,,,,,,,,,805.68,433.08,914.70,0.8808,402.84, ,,,
6315,2020-05-19 15:00:00,,,,,,,,,,,,,,,,,,,,,846.72,452.52,960.06,0.8819,423.36, ,,,
6316,2020-05-19 15:30:00,,,,,,,,,,,,,,,,,,,,,812.16,448.2,927.62,0.8755,406.08, ,,,
6317,2020-05-19 16:00:00,,,,,,,,,,,,,,,,,,,,,799.20,455.76,920.02,0.8687,399.6, ,,,
6318,2020-05-19 16:30:00,,,,,,,,,,,,,,,,,,,,,792.72,478.44,925.91,0.8562,396.36, ,,,
6319,2020-05-19 17:00:00,,,,,,,,,,,,,,,,,,,,,785.16,464.4,912.22,0.8607,392.58, ,,,
6320,2020-05-19 17:30:00,,,,,,,,,,,,,,,,,,,,,805.68,467.64,931.56,0.8649,402.84, ,,,
6321,2020-05-19 18:00:00,,,,,,,,,,,,,,,,,,,,,803.52,461.16,926.45,0.8673,401.76, ,,,
6322,2020-05-19 18:30:00,,,,,,,,,,,,,,,,,,,,,774.36,439.56,890.42,0.8697,387.18, ,,,
6323,2020-05-19 19:00:00,,,,,,,,,,,,,,,,,,,,,775.44,432.0,887.65,0.8736,387.72, ,,,
6324,2020-05-19 19:30:00,,,,,,,,,,,,,,,,,,,,,747.36,413.64,854.19,0.8749,373.68, ,,,
6325,2020-05-19 20:00:00,,,,,,,,,,,,,,,,,,,,,764.64,411.48,868.33,0.8806,382.32, ,,,
6326,2020-05-19 20:30:00,,,,,,,,,,,,,,,,,,,,,720.36,373.68,811.51,0.8877,360.18, ,,,
6327,2020-05-19 21:00:00,,,,,,,,,,,,,,,,,,,,,724.68,381.24,818.84,0.8850,362.34, ,,,
6328,2020-05-19 21:30:00,,,,,,,,,,,,,,,,,,,,,718.20,371.52,808.60,0.8882,359.1, ,,,
6329,2020-05-19 22:00:00,,,,,,,,,,,,,,,,,,,,,682.56,367.2,775.06,0.8807,341.28, ,,,
6330,2020-05-19 22:30:00,,,,,,,,,,,,,,,,,,,,,694.44,369.36,786.56,0.8829,347.22, ,,,
6331,2020-05-19 23:00:00,,,,,,,,,,,,,,,,,,,,,683.64,371.52,778.07,0.8786,341.82, ,,,
6332,2020-05-19 23:30:00,,,,,,,,,,,,,,,,,,,,,655.56,346.68,741.58,0.8840,327.78, ,,,
6333,5/19/2020 24:00,,,,,,,,,,,,,,,,,,,,,663.12,351.0,750.29,0.8838,331.56, ,,,
6334,2020-05-02 00:30:00,,,,,,,,,,,,,,,,,,,,,521.64,282.96,593.44,0.8790,260.82, ,,,
6335,2020-05-02 01:00:00,,,,,,,,,,,,,,,,,,,,,510.84,277.56,581.38,0.8787,255.42, ,,,
6336,2020-05-02 01:30:00,,,,,,,,,,,,,,,,,,,,,496.80,273.24,566.98,0.8762,248.4, ,,,
6337,2020-05-02 02:00:00,,,,,,,,,,,,,,,,,,,,,500.04,274.32,570.34,0.8767,250.02, ,,,
6338,2020-05-02 02:30:00,,,,,,,,,,,,,,,,,,,,,513.00,278.64,583.79,0.8787,256.5, ,,,
6339,2020-05-02 03:00:00,,,,,,,,,,,,,,,,,,,,,504.36,273.24,573.62,0.8793,252.18, ,,,
6340,2020-05-02 03:30:00,,,,,,,,,,,,,,,,,,,,,543.24,275.4,609.06,0.8919,271.62, ,,,
6341,2020-05-02 04:00:00,,,,,,,,,,,,,,,,,,,,,515.16,275.4,584.15,0.8819,257.58, ,,,
6342,2020-05-02 04:30:00,,,,,,,,,,,,,,,,,,,,,496.80,275.4,568.03,0.8746,248.4, ,,,
6343,2020-05-02 05:00:00,,,,,,,,,,,,,,,,,,,,,490.32,273.24,561.31,0.8735,245.16, ,,,
6344,2020-05-02 05:30:00,,,,,,,,,,,,,,,,,,,,,544.32,290.52,617.00,0.8822,272.16, ,,,
6345,2020-05-02 06:00:00,,,,,,,,,,,,,,,,,,,,,560.52,295.92,633.84,0.8843,280.26, ,,,
6346,2020-05-02 06:30:00,,,,,,,,,,,,,,,,,,,,,532.44,291.6,607.06,0.8771,266.22, ,,,
6347,2020-05-02 07:00:00,,,,,,,,,,,,,,,,,,,,,510.84,292.68,588.74,0.8677,255.42, ,,,
6348,2020-05-02 07:30:00,,,,,,,,,,,,,,,,,,,,,520.56,293.76,597.73,0.8709,260.28, ,,,
6349,2020-05-02 08:00:00,,,,,,,,,,,,,,,,,,,,,529.20,294.84,605.79,0.8736,264.6, ,,,
6350,2020-05-02 08:30:00,,,,,,,,,,,,,,,,,,,,,524.88,291.6,600.44,0.8742,262.44, ,,,
6351,2020-05-02 09:00:00,,,,,,,,,,,,,,,,,,,,,551.88,306.72,631.39,0.8741,275.94, ,,,
6352,2020-05-02 09:30:00,,,,,,,,,,,,,,,,,,,,,542.16,295.92,617.66,0.8778,271.08, ,,,
6353,2020-05-02 10:00:00,,,,,,,,,,,,,,,,,,,,,554.04,304.56,632.23,0.8763,277.02, ,,,
6354,2020-05-02 10:30:00,,,,,,,,,,,,,,,,,,,,,561.60,314.28,643.56,0.8726,280.8, ,,,
6355,2020-05-02 11:00:00,,,,,,,,,,,,,,,,,,,,,587.52,326.16,671.98,0.8743,293.76, ,,,
6356,2020-05-02 11:30:00,,,,,,,,,,,,,,,,,,,,,576.72,330.48,664.70,0.8676,288.36, ,,,
6357,2020-05-02 12:00:00,,,,,,,,,,,,,,,,,,,,,573.48,329.4,661.35,0.8671,286.74, ,,,
6358,2020-05-02 12:30:00,,,,,,,,,,,,,,,,,,,,,561.60,330.48,651.62,0.8618,280.8, ,,,
6359,2020-05-02 13:00:00,,,,,,,,,,,,,,,,,,,,,582.12,339.12,673.70,0.8641,291.06, ,,,
6360,2020-05-02 13:30:00,,,,,,,,,,,,,,,,,,,,,572.40,339.12,665.32,0.8603,286.2, ,,,
6361,2020-05-02 14:00:00,,,,,,,,,,,,,,,,,,,,,573.48,351.0,672.37,0.8529,286.74, ,,,
6362,2020-05-02 14:30:00,,,,,,,,,,,,,,,,,,,,,579.96,355.32,680.15,0.8527,289.98, ,,,
6363,2020-05-02 15:00:00,,,,,,,,,,,,,,,,,,,,,565.92,348.84,664.80,0.8513,282.96, ,,,
6364,2020-05-02 15:30:00,,,,,,,,,,,,,,,,,,,,,609.12,376.92,716.31,0.8504,304.56, ,,,
6365,2020-05-02 16:00:00,,,,,,,,,,,,,,,,,,,,,615.60,373.68,720.14,0.8548,307.8, ,,,
6366,2020-05-02 16:30:00,,,,,,,,,,,,,,,,,,,,,559.44,361.8,666.24,0.8397,279.72, ,,,
6367,2020-05-02 17:00:00,,,,,,,,,,,,,,,,,,,,,546.48,352.08,650.08,0.8406,273.24, ,,,
6368,2020-05-02 17:30:00,,,,,,,,,,,,,,,,,,,,,556.20,354.24,659.43,0.8435,278.1, ,,,
6369,2020-05-02 18:00:00,,,,,,,,,,,,,,,,,,,,,567.00,359.64,671.44,0.8445,283.5, ,,,
6370,2020-05-02 18:30:00,,,,,,,,,,,,,,,,,,,,,545.40,344.52,645.10,0.8454,272.7, ,,,
6371,2020-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,550.80,346.68,650.82,0.8463,275.4, ,,,
6372,2020-05-02 19:30:00,,,,,,,,,,,,,,,,,,,,,535.68,336.96,632.85,0.8465,267.84, ,,,
6373,2020-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,531.36,333.72,627.47,0.8468,265.68, ,,,
6374,2020-05-02 20:30:00,,,,,,,,,,,,,,,,,,,,,493.56,309.96,582.82,0.8469,246.78, ,,,
6375,2020-05-02 21:00:00,,,,,,,,,,,,,,,,,,,,,502.20,308.88,589.59,0.8518,251.1, ,,,
6376,2020-05-02 21:30:00,,,,,,,,,,,,,,,,,,,,,493.56,302.4,578.83,0.8527,246.78, ,,,
6377,2020-05-02 22:00:00,,,,,,,,,,,,,,,,,,,,,486.00,294.84,568.44,0.8550,243.0, ,,,
6378,2020-05-02 22:30:00,,,,,,,,,,,,,,,,,,,,,490.32,301.32,575.51,0.8520,245.16, ,,,
6379,2020-05-02 23:00:00,,,,,,,,,,,,,,,,,,,,,486.00,302.4,572.40,0.8491,243.0, ,,,
6380,2020-05-02 23:30:00,,,,,,,,,,,,,,,,,,,,,495.72,307.8,583.51,0.8496,247.86, ,,,
6381,5/2/2020 24:00,,,,,,,,,,,,,,,,,,,,,493.56,312.12,583.97,0.8452,246.78, ,,,
6382,2020-05-20 00:30:00,,,,,,,,,,,,,,,,,,,,,665.28,348.84,751.19,0.8856,332.64, ,,,
6383,2020-05-20 01:00:00,,,,,,,,,,,,,,,,,,,,,665.28,347.76,750.69,0.8862,332.64, ,,,
6384,2020-05-20 01:30:00,,,,,,,,,,,,,,,,,,,,,651.24,340.2,734.74,0.8863,325.62, ,,,
6385,2020-05-20 02:00:00,,,,,,,,,,,,,,,,,,,,,641.52,330.48,721.64,0.8890,320.76, ,,,
6386,2020-05-20 02:30:00,,,,,,,,,,,,,,,,,,,,,612.36,303.48,683.44,0.8960,306.18, ,,,
6387,2020-05-20 03:00:00,,,,,,,,,,,,,,,,,,,,,611.28,306.72,683.92,0.8938,305.64, ,,,
6388,2020-05-20 03:30:00,,,,,,,,,,,,,,,,,,,,,631.80,313.2,705.17,0.8960,315.9, ,,,
6389,2020-05-20 04:00:00,,,,,,,,,,,,,,,,,,,,,611.28,298.08,680.08,0.8988,305.64, ,,,
6390,2020-05-20 04:30:00,,,,,,,,,,,,,,,,,,,,,595.08,284.04,659.39,0.9025,297.54, ,,,
6391,2020-05-20 05:00:00,,,,,,,,,,,,,,,,,,,,,618.84,290.52,683.64,0.9052,309.42, ,,,
6392,2020-05-20 05:30:00,,,,,,,,,,,,,,,,,,,,,637.20,288.36,699.41,0.9111,318.6, ,,,
6393,2020-05-20 06:00:00,,,,,,,,,,,,,,,,,,,,,652.32,292.68,714.97,0.9124,326.16, ,,,
6394,2020-05-20 06:30:00,,,,,,,,,,,,,,,,,,,,,687.96,297.0,749.33,0.9181,343.98, ,,,
6395,2020-05-20 07:00:00,,,,,,,,,,,,,,,,,,,,,687.96,301.32,751.05,0.9160,343.98, ,,,
6396,2020-05-20 07:30:00,,,,,,,,,,,,,,,,,,,,,687.96,298.08,749.76,0.9176,343.98, ,,,
6397,2020-05-20 08:00:00,,,,,,,,,,,,,,,,,,,,,692.28,299.16,754.15,0.9180,346.14, ,,,
6398,2020-05-20 08:30:00,,,,,,,,,,,,,,,,,,,,,714.96,330.48,787.65,0.9077,357.48, ,,,
6399,2020-05-20 09:00:00,,,,,,,,,,,,,,,,,,,,,749.52,393.12,846.36,0.8856,374.76, ,,,
6400,2020-05-20 09:30:00,,,,,,,,,,,,,,,,,,,,,717.12,358.56,801.76,0.8944,358.56, ,,,
6401,2020-05-20 10:00:00,,,,,,,,,,,,,,,,,,,,,724.68,353.16,806.15,0.8989,362.34, ,,,
6402,2020-05-20 10:30:00,,,,,,,,,,,,,,,,,,,,,676.08,312.12,744.65,0.9079,338.04, ,,,
6403,2020-05-20 11:00:00,,,,,,,,,,,,,,,,,,,,,734.40,371.52,823.03,0.8923,367.2, ,,,
6404,2020-05-20 11:30:00,,,,,,,,,,,,,,,,,,,,,727.92,372.6,817.74,0.8902,363.96, ,,,
6405,2020-05-20 12:00:00,,,,,,,,,,,,,,,,,,,,,716.04,370.44,806.19,0.8882,358.02, ,,,
6406,2020-05-20 12:30:00,,,,,,,,,,,,,,,,,,,,,750.60,381.24,841.87,0.8916,375.3, ,,,
6407,2020-05-20 13:00:00,,,,,,,,,,,,,,,,,,,,,760.32,392.04,855.44,0.8888,380.16, ,,,
6408,2020-05-20 13:30:00,,,,,,,,,,,,,,,,,,,,,777.60,397.44,873.28,0.8904,388.8, ,,,
6409,2020-05-20 14:00:00,,,,,,,,,,,,,,,,,,,,,756.00,397.44,854.10,0.8851,378.0, ,,,
6410,2020-05-20 14:30:00,,,,,,,,,,,,,,,,,,,,,760.32,397.44,857.93,0.8862,380.16, ,,,
6411,2020-05-20 15:00:00,,,,,,,,,,,,,,,,,,,,,736.56,386.64,831.87,0.8854,368.28, ,,,
6412,2020-05-20 15:30:00,,,,,,,,,,,,,,,,,,,,,746.28,388.8,841.49,0.8869,373.14, ,,,
6413,2020-05-20 16:00:00,,,,,,,,,,,,,,,,,,,,,713.88,381.24,809.30,0.8821,356.94, ,,,
6414,2020-05-20 16:30:00,,,,,,,,,,,,,,,,,,,,,706.32,379.08,801.62,0.8811,353.16, ,,,
6415,2020-05-20 17:00:00,,,,,,,,,,,,,,,,,,,,,705.24,380.16,801.18,0.8803,352.62, ,,,
6416,2020-05-20 17:30:00,,,,,,,,,,,,,,,,,,,,,763.56,419.04,870.99,0.8767,381.78, ,,,
6417,2020-05-20 18:00:00,,,,,,,,,,,,,,,,,,,,,783.00,434.16,895.31,0.8746,391.5, ,,,
6418,2020-05-20 18:30:00,,,,,,,,,,,,,,,,,,,,,743.04,408.24,847.80,0.8764,371.52, ,,,
6419,2020-05-20 19:00:00,,,,,,,,,,,,,,,,,,,,,739.80,411.48,846.53,0.8739,369.9, ,,,
6420,2020-05-20 19:30:00,,,,,,,,,,,,,,,,,,,,,737.64,401.76,839.95,0.8782,368.82, ,,,
6421,2020-05-20 20:00:00,,,,,,,,,,,,,,,,,,,,,698.76,371.52,791.39,0.8830,349.38, ,,,
6422,2020-05-20 20:30:00,,,,,,,,,,,,,,,,,,,,,685.80,365.04,776.90,0.8827,342.9, ,,,
6423,2020-05-20 21:00:00,,,,,,,,,,,,,,,,,,,,,652.32,345.6,738.21,0.8836,326.16, ,,,
6424,2020-05-20 21:30:00,,,,,,,,,,,,,,,,,,,,,640.44,326.16,718.71,0.8911,320.22, ,,,
6425,2020-05-20 22:00:00,,,,,,,,,,,,,,,,,,,,,633.96,320.76,710.49,0.8923,316.98, ,,,
6426,2020-05-20 22:30:00,,,,,,,,,,,,,,,,,,,,,644.76,326.16,722.56,0.8923,322.38, ,,,
6427,2020-05-20 23:00:00,,,,,,,,,,,,,,,,,,,,,626.40,319.68,703.26,0.8907,313.2, ,,,
6428,2020-05-20 23:30:00,,,,,,,,,,,,,,,,,,,,,646.92,320.76,722.08,0.8959,323.46, ,,,
6429,5/20/2020 24:00,,,,,,,,,,,,,,,,,,,,,639.36,321.84,715.79,0.8932,319.68, ,,,
6430,2020-05-21 00:30:00,,,,,,,,,,,,,,,,,,,,,641.52,325.08,719.18,0.8920,320.76, ,,,
6431,2020-05-21 01:00:00,,,,,,,,,,,,,,,,,,,,,644.76,321.84,720.62,0.8947,322.38, ,,,
6432,2020-05-21 01:30:00,,,,,,,,,,,,,,,,,,,,,639.36,316.44,713.38,0.8962,319.68, ,,,
6433,2020-05-21 02:00:00,,,,,,,,,,,,,,,,,,,,,625.32,315.36,700.34,0.8929,312.66, ,,,
6434,2020-05-21 02:30:00,,,,,,,,,,,,,,,,,,,,,631.80,316.44,706.62,0.8941,315.9, ,,,
6435,2020-05-21 03:00:00,,,,,,,,,,,,,,,,,,,,,627.48,316.44,702.76,0.8929,313.74, ,,,
6436,2020-05-21 03:30:00,,,,,,,,,,,,,,,,,,,,,638.28,311.04,710.03,0.8989,319.14, ,,,
6437,2020-05-21 04:00:00,,,,,,,,,,,,,,,,,,,,,622.08,311.04,695.51,0.8944,311.04, ,,,
6438,2020-05-21 04:30:00,,,,,,,,,,,,,,,,,,,,,633.96,299.16,701.00,0.9044,316.98, ,,,
6439,2020-05-21 05:00:00,,,,,,,,,,,,,,,,,,,,,626.40,297.0,693.24,0.9036,313.2, ,,,
6440,2020-05-21 05:30:00,,,,,,,,,,,,,,,,,,,,,655.56,300.24,721.04,0.9092,327.78, ,,,
6441,2020-05-21 06:00:00,,,,,,,,,,,,,,,,,,,,,651.24,301.32,717.57,0.9076,325.62, ,,,
6442,2020-05-21 06:30:00,,,,,,,,,,,,,,,,,,,,,659.88,300.24,724.97,0.9102,329.94, ,,,
6443,2020-05-21 07:00:00,,,,,,,,,,,,,,,,,,,,,678.24,303.48,743.04,0.9128,339.12, ,,,
6444,2020-05-21 07:30:00,,,,,,,,,,,,,,,,,,,,,665.28,307.8,733.03,0.9076,332.64, ,,,
6445,2020-05-21 08:00:00,,,,,,,,,,,,,,,,,,,,,651.24,300.24,717.12,0.9081,325.62, ,,,
6446,2020-05-21 08:30:00,,,,,,,,,,,,,,,,,,,,,669.60,311.04,738.32,0.9069,334.8, ,,,
6447,2020-05-21 09:00:00,,,,,,,,,,,,,,,,,,,,,664.20,309.96,732.96,0.9062,332.1, ,,,
6448,2020-05-21 09:30:00,,,,,,,,,,,,,,,,,,,,,700.92,338.04,778.18,0.9007,350.46, ,,,
6449,2020-05-21 10:00:00,,,,,,,,,,,,,,,,,,,,,783.00,423.36,890.13,0.8797,391.5, ,,,
6450,2020-05-21 10:30:00,,,,,,,,,,,,,,,,,,,,,753.84,401.76,854.22,0.8825,376.92, ,,,
6451,2020-05-21 11:00:00,,,,,,,,,,,,,,,,,,,,,771.12,419.04,877.62,0.8786,385.56, ,,,
6452,2020-05-21 11:30:00,,,,,,,,,,,,,,,,,,,,,841.32,466.56,962.03,0.8745,420.66, ,,,
6453,2020-05-21 12:00:00,,,,,,,,,,,,,,,,,,,,,878.04,501.12,"1,010.98",0.8685,439.02, ,,,
