Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),Unnamed: 15,Unnamed: 16,Unnamed: 17,compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH, 
2020-04-27 22:30:00,,,,,,,,,,,,,,,,,,,,,638.28,324.0,715.81,0.8917,319.14, 
2020-04-27 23:00:00,,,,,,,,,,,,,,,,,,,,,623.16,326.16,703.36,0.886,311.58, 
2020-04-27 23:30:00,,,,,,,,,,,,,,,,,,,,,663.12,321.84,737.1,0.8996,331.56, 
2020-04-28 00:00:00,,,,,,,,,,,,,,,,,,,,,642.6,330.48,722.6,0.8893,321.3, 
2020-04-28 00:30:00,,,,,,,,,,,,,,,,,,,,,658.8,325.08,734.64,0.8968,329.4, 
2020-04-28 01:00:00,,,,,,,,,,,,,,,,,,,,,626.4,319.68,703.26,0.8907,313.2, 
2020-04-28 01:30:00,,,,,,,,,,,,,,,,,,,,,619.92,326.16,700.49,0.885,309.96, 
2020-04-28 02:00:00,,,,,,,,,,,,,,,,,,,,,622.08,326.16,702.4,0.8857,311.04, 
2020-04-28 02:30:00,,,,,,,,,,,,,,,,,,,,,625.32,325.08,704.77,0.8873,312.66, 
2020-04-28 03:00:00,,,,,,,,,,,,,,,,,,,,,602.64,312.12,678.67,0.888,301.32, 
2020-04-28 03:30:00,,,,,,,,,,,,,,,,,,,,,627.48,313.2,701.3,0.8947,313.74, 
2020-04-28 04:00:00,,,,,,,,,,,,,,,,,,,,,617.76,305.64,689.23,0.8963,308.88, 
2020-04-28 04:30:00,,,,,,,,,,,,,,,,,,,,,577.8,291.6,647.21,0.8928,288.9, 
2020-04-28 05:00:00,,,,,,,,,,,,,,,,,,,,,579.96,293.76,650.11,0.8921,289.98, 
2020-04-28 05:30:00,,,,,,,,,,,,,,,,,,,,,645.84,301.32,712.67,0.9062,322.92, 
2020-04-28 06:00:00,,,,,,,,,,,,,,,,,,,,,650.16,292.68,713,0.9119,325.08, 
2020-04-28 06:30:00,,,,,,,,,,,,,,,,,,,,,657.72,297.0,721.67,0.9114,328.86, 
2020-04-28 07:00:00,,,,,,,,,,,,,,,,,,,,,641.52,293.76,705.58,0.9092,320.76, 
2020-04-28 07:30:00,,,,,,,,,,,,,,,,,,,,,651.24,300.24,717.12,0.9081,325.62, 
2020-04-28 08:00:00,,,,,,,,,,,,,,,,,,,,,652.32,301.32,718.55,0.9078,326.16, 
2020-04-28 08:30:00,,,,,,,,,,,,,,,,,,,,,667.44,301.32,732.3,0.9114,333.72, 
2020-04-28 09:00:00,,,,,,,,,,,,,,,,,,,,,666.36,305.64,733.11,0.9089,333.18, 
2020-04-28 09:30:00,,,,,,,,,,,,,,,,,,,,,694.44,319.68,764.49,0.9084,347.22, 
2020-04-28 10:00:00,,,,,,,,,,,,,,,,,,,,,696.6,327.24,769.63,0.9051,348.3, 
2020-04-28 10:30:00,,,,,,,,,,,,,,,,,,,,,694.44,331.56,769.53,0.9024,347.22, 
2020-04-28 11:00:00,,,,,,,,,,,,,,,,,,,,,706.32,333.72,781.19,0.9042,353.16, 
2020-04-28 11:30:00,,,,,,,,,,,,,,,,,,,,,695.52,326.16,768.2,0.9054,347.76, 
2020-04-28 12:00:00,,,,,,,,,,,,,,,,,,,,,724.68,349.92,804.74,0.9005,362.34, 
2020-04-28 12:30:00,,,,,,,,,,,,,,,,,,,,,712.8,345.6,792.16,0.8998,356.4, 
2020-04-28 13:00:00,,,,,,,,,,,,,,,,,,,,,712.8,352.08,795.01,0.8966,356.4, 
2020-04-28 13:30:00,,,,,,,,,,,,,,,,,,,,,747.36,374.76,836.06,0.8939,373.68, 
2020-04-28 14:00:00,,,,,,,,,,,,,,,,,,,,,746.28,379.08,837.04,0.8916,373.14, 
2020-04-28 14:30:00,,,,,,,,,,,,,,,,,,,,,748.44,390.96,844.4,0.8864,374.22, 
2020-04-28 15:00:00,,,,,,,,,,,,,,,,,,,,,762.48,402.84,862.35,0.8842,381.24, 
2020-04-28 15:30:00,,,,,,,,,,,,,,,,,,,,,752.76,413.64,858.92,0.8764,376.38, 
2020-04-28 16:00:00,,,,,,,,,,,,,,,,,,,,,735.48,427.68,850.79,0.8645,367.74, 
2020-04-28 16:30:00,,,,,,,,,,,,,,,,,,,,,711.72,423.36,828.12,0.8594,355.86, 
2020-04-28 17:00:00,,,,,,,,,,,,,,,,,,,,,720.36,438.48,843.32,0.8542,360.18, 
2020-04-28 17:30:00,,,,,,,,,,,,,,,,,,,,,704.16,417.96,818.86,0.8599,352.08, 
2020-04-28 18:00:00,,,,,,,,,,,,,,,,,,,,,689.04,390.96,792.23,0.8697,344.52, 
2020-04-28 18:30:00,,,,,,,,,,,,,,,,,,,,,707.4,398.52,811.93,0.8713,353.7, 
2020-04-28 19:00:00,,,,,,,,,,,,,,,,,,,,,698.76,394.2,802.28,0.871,349.38, 
2020-04-28 19:30:00,,,,,,,,,,,,,,,,,,,,,709.56,387.72,808.58,0.8775,354.78, 
2020-04-28 20:00:00,,,,,,,,,,,,,,,,,,,,,691.2,371.52,784.72,0.8808,345.6, 
2020-04-28 20:30:00,,,,,,,,,,,,,,,,,,,,,703.08,358.56,789.23,0.8908,351.54, 
2020-04-28 21:00:00,,,,,,,,,,,,,,,,,,,,,682.56,347.76,766.05,0.891,341.28, 
2020-04-28 21:30:00,,,,,,,,,,,,,,,,,,,,,658.8,351.0,746.47,0.8826,329.4, 
2020-04-28 22:00:00,,,,,,,,,,,,,,,,,,,,,638.28,338.04,722.27,0.8837,319.14, 
2020-04-28 22:30:00,,,,,,,,,,,,,,,,,,,,,640.44,330.48,720.68,0.8887,320.22, 
2020-04-28 23:00:00,,,,,,,,,,,,,,,,,,,,,631.8,333.72,714.52,0.8842,315.9, 
2020-04-28 23:30:00,,,,,,,,,,,,,,,,,,,,,648,336.96,730.37,0.8872,324.0, 
2020-04-29 00:00:00,,,,,,,,,,,,,,,,,,,,,643.68,328.32,722.58,0.8908,321.84, 
2020-04-29 00:30:00,,,,,,,,,,,,,,,,,,,,,638.28,328.32,717.77,0.8893,319.14, 
2020-04-29 01:00:00,,,,,,,,,,,,,,,,,,,,,644.76,329.4,724.03,0.8905,322.38, 
2020-04-29 01:30:00,,,,,,,,,,,,,,,,,,,,,648,332.64,728.39,0.8896,324.0, 
2020-04-29 02:00:00,,,,,,,,,,,,,,,,,,,,,643.68,338.04,727.05,0.8853,321.84, 
2020-04-29 02:30:00,,,,,,,,,,,,,,,,,,,,,664.2,341.28,746.75,0.8895,332.1, 
2020-04-29 03:00:00,,,,,,,,,,,,,,,,,,,,,662.04,333.72,741.39,0.893,331.02, 
2020-04-29 03:30:00,,,,,,,,,,,,,,,,,,,,,672.84,325.08,747.26,0.9004,336.42, 
2020-04-29 04:00:00,,,,,,,,,,,,,,,,,,,,,665.28,324.0,739.98,0.899,332.64, 
2020-04-29 04:30:00,,,,,,,,,,,,,,,,,,,,,626.4,300.24,694.64,0.9018,313.2, 
2020-04-29 05:00:00,,,,,,,,,,,,,,,,,,,,,610.2,297.0,678.64,0.8992,305.1, 
2020-04-29 05:30:00,,,,,,,,,,,,,,,,,,,,,655.56,307.8,724.22,0.9052,327.78, 
2020-04-29 06:00:00,,,,,,,,,,,,,,,,,,,,,676.08,306.72,742.4,0.9107,338.04, 
2020-04-29 06:30:00,,,,,,,,,,,,,,,,,,,,,682.56,305.64,747.87,0.9127,341.28, 
2020-04-29 07:00:00,,,,,,,,,,,,,,,,,,,,,680.4,305.64,745.9,0.9122,340.2, 
2020-04-29 07:30:00,,,,,,,,,,,,,,,,,,,,,687.96,314.28,756.35,0.9096,343.98, 
2020-04-29 08:00:00,,,,,,,,,,,,,,,,,,,,,697.68,338.04,775.26,0.8999,348.84, 
2020-04-29 08:30:00,,,,,,,,,,,,,,,,,,,,,714.96,335.88,789.93,0.9051,357.48, 
2020-04-29 09:00:00,,,,,,,,,,,,,,,,,,,,,719.28,328.32,790.67,0.9097,359.64, 
2020-04-29 09:30:00,,,,,,,,,,,,,,,,,,,,,731.16,349.92,810.58,0.902,365.58, 
2020-04-29 10:00:00,,,,,,,,,,,,,,,,,,,,,727.92,336.96,802.13,0.9075,363.96, 
2020-04-29 10:30:00,,,,,,,,,,,,,,,,,,,,,727.92,338.04,802.58,0.907,363.96, 
2020-04-29 11:00:00,,,,,,,,,,,,,,,,,,,,,725.76,330.48,797.46,0.9101,362.88, 
2020-04-29 11:30:00,,,,,,,,,,,,,,,,,,,,,718.2,345.6,797.03,0.9011,359.1, 
2020-04-29 12:00:00,,,,,,,,,,,,,,,,,,,,,721.44,360.72,806.59,0.8944,360.72, 
2020-04-29 12:30:00,,,,,,,,,,,,,,,,,,,,,722.52,349.92,802.79,0.9,361.26, 
2020-04-29 13:00:00,,,,,,,,,,,,,,,,,,,,,739.8,347.76,817.46,0.905,369.9, 
2020-04-29 13:30:00,,,,,,,,,,,,,,,,,,,,,760.32,365.04,843.41,0.9015,380.16, 
2020-04-29 14:00:00,,,,,,,,,,,,,,,,,,,,,768.96,380.16,857.8,0.8964,384.48, 
2020-04-29 14:30:00,,,,,,,,,,,,,,,,,,,,,771.12,393.12,865.55,0.8909,385.56, 
2020-04-29 15:00:00,,,,,,,,,,,,,,,,,,,,,779.76,406.08,879.16,0.8869,389.88, 
2020-04-29 15:30:00,,,,,,,,,,,,,,,,,,,,,763.56,409.32,866.35,0.8814,381.78, 
2020-04-29 16:00:00,,,,,,,,,,,,,,,,,,,,,717.12,390.96,816.77,0.878,358.56, 
2020-04-29 16:30:00,,,,,,,,,,,,,,,,,,,,,664.2,379.08,764.76,0.8685,332.1, 
2020-04-29 17:00:00,,,,,,,,,,,,,,,,,,,,,653.4,374.76,753.24,0.8674,326.7, 
2020-04-29 17:30:00,,,,,,,,,,,,,,,,,,,,,685.8,384.48,786.22,0.8723,342.9, 
2020-04-29 18:00:00,,,,,,,,,,,,,,,,,,,,,702,388.8,802.48,0.8748,351.0, 
2020-04-29 18:30:00,,,,,,,,,,,,,,,,,,,,,698.76,387.72,799.12,0.8744,349.38, 
2020-04-29 19:00:00,,,,,,,,,,,,,,,,,,,,,685.8,380.16,784.12,0.8746,342.9, 
2020-04-29 19:30:00,,,,,,,,,,,,,,,,,,,,,664.2,360.72,755.83,0.8788,332.1, 
2020-04-29 20:00:00,,,,,,,,,,,,,,,,,,,,,660.96,345.6,745.86,0.8862,330.48, 
2020-04-29 20:30:00,,,,,,,,,,,,,,,,,,,,,665.28,341.28,747.71,0.8898,332.64, 
2020-04-29 21:00:00,,,,,,,,,,,,,,,,,,,,,660.96,329.4,738.49,0.895,330.48, 
2020-04-29 21:30:00,,,,,,,,,,,,,,,,,,,,,664.2,326.16,739.96,0.8976,332.1, 
2020-04-29 22:00:00,,,,,,,,,,,,,,,,,,,,,643.68,334.8,725.54,0.8872,321.84, 
2020-04-29 22:30:00,,,,,,,,,,,,,,,,,,,,,646.92,341.28,731.42,0.8845,323.46, 
2020-04-29 23:00:00,,,,,,,,,,,,,,,,,,,,,619.92,338.04,706.1,0.878,309.96, 
2020-04-29 23:30:00,,,,,,,,,,,,,,,,,,,,,636.12,325.08,714.37,0.8905,318.06, 
2020-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,532.44,314.28,618.28,0.8612,266.22, 
2020-04-30 00:30:00,,,,,,,,,,,,,,,,,,,,,644.76,335.88,727,0.8869,322.38, 
2020-04-30 01:00:00,,,,,,,,,,,,,,,,,,,,,625.32,329.4,706.77,0.8848,312.66, 
2020-04-30 01:30:00,,,,,,,,,,,,,,,,,,,,,635.04,335.88,718.39,0.884,317.52, 
2020-04-30 02:00:00,,,,,,,,,,,,,,,,,,,,,615.6,329.4,698.19,0.8817,307.8, 
2020-04-30 02:30:00,,,,,,,,,,,,,,,,,,,,,642.6,320.76,718.21,0.8947,321.3, 
2020-04-30 03:00:00,,,,,,,,,,,,,,,,,,,,,617.76,321.84,696.57,0.8869,308.88, 
2020-04-30 03:30:00,,,,,,,,,,,,,,,,,,,,,635.04,320.76,711.45,0.8926,317.52, 
2020-04-30 04:00:00,,,,,,,,,,,,,,,,,,,,,612.36,313.2,687.81,0.8903,306.18, 
2020-04-30 04:30:00,,,,,,,,,,,,,,,,,,,,,586.44,300.24,658.83,0.8901,293.22, 
2020-04-30 05:00:00,,,,,,,,,,,,,,,,,,,,,576.72,294.84,647.72,0.8904,288.36, 
2020-04-30 05:30:00,,,,,,,,,,,,,,,,,,,,,574.56,288.36,642.86,0.8938,287.28, 
2020-04-30 06:00:00,,,,,,,,,,,,,,,,,,,,,606.96,290.52,672.91,0.902,303.48, 
2020-04-30 06:30:00,,,,,,,,,,,,,,,,,,,,,612.36,285.12,675.48,0.9066,306.18, 
2020-04-30 07:00:00,,,,,,,,,,,,,,,,,,,,,610.2,298.08,679.11,0.8985,305.1, 
2020-04-30 07:30:00,,,,,,,,,,,,,,,,,,,,,644.76,299.16,710.78,0.9071,322.38, 
2020-04-30 08:00:00,,,,,,,,,,,,,,,,,,,,,667.44,305.64,734.09,0.9092,333.72, 
2020-04-30 08:30:00,,,,,,,,,,,,,,,,,,,,,656.64,302.4,722.93,0.9083,328.32, 
2020-04-30 09:00:00,,,,,,,,,,,,,,,,,,,,,650.16,306.72,718.88,0.9044,325.08, 
2020-04-30 09:30:00,,,,,,,,,,,,,,,,,,,,,642.6,303.48,710.66,0.9042,321.3, 
2020-04-30 10:00:00,,,,,,,,,,,,,,,,,,,,,668.52,301.32,733.29,0.9117,334.26, 
2020-04-30 10:30:00,,,,,,,,,,,,,,,,,,,,,667.44,300.24,731.86,0.912,333.72, 
2020-04-30 11:00:00,,,,,,,,,,,,,,,,,,,,,648,303.48,715.54,0.9056,324.0, 
2020-04-30 11:30:00,,,,,,,,,,,,,,,,,,,,,641.52,311.04,712.95,0.8998,320.76, 
2020-04-30 12:00:00,,,,,,,,,,,,,,,,,,,,,651.24,320.76,725.95,0.8971,325.62, 
2020-04-30 12:30:00,,,,,,,,,,,,,,,,,,,,,658.8,325.08,734.64,0.8968,329.4, 
2020-04-30 13:00:00,,,,,,,,,,,,,,,,,,,,,649.08,309.96,719.29,0.9024,324.54, 
2020-04-30 13:30:00,,,,,,,,,,,,,,,,,,,,,650.16,308.88,719.8,0.9032,325.08, 
2020-04-30 14:00:00,,,,,,,,,,,,,,,,,,,,,644.76,319.68,719.66,0.8959,322.38, 
2020-04-30 14:30:00,,,,,,,,,,,,,,,,,,,,,642.6,325.08,720.15,0.8923,321.3, 
2020-04-30 15:00:00,,,,,,,,,,,,,,,,,,,,,651.24,324.0,727.39,0.8953,325.62, 
2020-04-30 15:30:00,,,,,,,,,,,,,,,,,,,,,662.04,333.72,741.39,0.893,331.02, 
2020-04-30 16:00:00,,,,,,,,,,,,,,,,,,,,,617.76,325.08,698.07,0.885,308.88, 
2020-04-30 16:30:00,,,,,,,,,,,,,,,,,,,,,556.2,319.68,641.52,0.867,278.1, 
2020-04-30 17:00:00,,,,,,,,,,,,,,,,,,,,,525.96,320.76,616.05,0.8538,262.98, 
2020-04-30 17:30:00,,,,,,,,,,,,,,,,,,,,,560.52,312.12,641.56,0.8737,280.26, 
2020-04-30 18:00:00,,,,,,,,,,,,,,,,,,,,,557.28,316.44,640.86,0.8696,278.64, 
2020-04-30 18:30:00,,,,,,,,,,,,,,,,,,,,,564.84,315.36,646.91,0.8731,282.42, 
2020-04-30 19:00:00,,,,,,,,,,,,,,,,,,,,,575.64,320.76,658.98,0.8735,287.82, 
2020-04-30 19:30:00,,,,,,,,,,,,,,,,,,,,,582.12,322.92,665.69,0.8745,291.06, 
2020-04-30 20:00:00,,,,,,,,,,,,,,,,,,,,,582.12,319.68,664.12,0.8765,291.06, 
2020-04-30 20:30:00,,,,,,,,,,,,,,,,,,,,,549.72,319.68,635.91,0.8645,274.86, 
2020-04-30 21:00:00,,,,,,,,,,,,,,,,,,,,,549.72,312.12,632.15,0.8696,274.86, 
2020-04-30 21:30:00,,,,,,,,,,,,,,,,,,,,,544.32,313.2,628,0.8668,272.16, 
2020-04-30 22:00:00,,,,,,,,,,,,,,,,,,,,,547.56,317.52,632.96,0.8651,273.78, 
2020-04-30 22:30:00,,,,,,,,,,,,,,,,,,,,,529.2,309.96,613.29,0.8629,264.6, 
2020-04-30 23:00:00,,,,,,,,,,,,,,,,,,,,,530.28,306.72,612.6,0.8656,265.14, 
2020-04-30 23:30:00,,,,,,,,,,,,,,,,,,,,,533.52,309.96,617.02,0.8647,266.76, 
2020-05-01 00:00:00,,,,,,,,,,,,,,,,,,,,,507.6,279.72,579.57,0.8758,253.8, 
2020-05-01 00:30:00,,,,,,,,,,,,,,,,,,,,,535.68,317.52,622.71,0.8602,267.84, 
2020-05-01 01:00:00,,,,,,,,,,,,,,,,,,,,,520.56,306.72,604.2,0.8616,260.28, 
2020-05-01 01:30:00,,,,,,,,,,,,,,,,,,,,,523.8,307.8,607.54,0.8622,261.9, 
2020-05-01 02:00:00,,,,,,,,,,,,,,,,,,,,,524.88,306.72,607.93,0.8634,262.44, 
2020-05-01 02:30:00,,,,,,,,,,,,,,,,,,,,,516.24,299.16,596.66,0.8652,258.12, 
2020-05-01 03:00:00,,,,,,,,,,,,,,,,,,,,,519.48,302.4,601.09,0.8642,259.74, 
2020-05-01 03:30:00,,,,,,,,,,,,,,,,,,,,,548.64,303.48,626.98,0.8751,274.32, 
2020-05-01 04:00:00,,,,,,,,,,,,,,,,,,,,,533.52,295.92,610.09,0.8745,266.76, 
2020-05-01 04:30:00,,,,,,,,,,,,,,,,,,,,,522.72,284.04,594.91,0.8787,261.36, 
2020-05-01 05:00:00,,,,,,,,,,,,,,,,,,,,,522.72,279.72,592.86,0.8817,261.36, 
2020-05-01 05:30:00,,,,,,,,,,,,,,,,,,,,,540,279.72,608.15,0.8879,270.0, 
2020-05-01 06:00:00,,,,,,,,,,,,,,,,,,,,,576.72,287.28,644.31,0.8951,288.36, 
2020-05-01 06:30:00,,,,,,,,,,,,,,,,,,,,,581.04,284.04,646.75,0.8984,290.52, 
2020-05-01 07:00:00,,,,,,,,,,,,,,,,,,,,,555.12,280.8,622.1,0.8923,277.56, 
2020-05-01 07:30:00,,,,,,,,,,,,,,,,,,,,,601.56,279.72,663.41,0.9068,300.78, 
2020-05-01 08:00:00,,,,,,,,,,,,,,,,,,,,,592.92,286.2,658.38,0.9006,296.46, 
2020-05-01 08:30:00,,,,,,,,,,,,,,,,,,,,,599.4,285.12,663.76,0.903,299.7, 
2020-05-01 09:00:00,,,,,,,,,,,,,,,,,,,,,601.56,290.52,668.04,0.9005,300.78, 
2020-05-01 09:30:00,,,,,,,,,,,,,,,,,,,,,596.16,289.44,662.71,0.8996,298.08, 
2020-05-01 10:00:00,,,,,,,,,,,,,,,,,,,,,588.6,290.52,656.39,0.8967,294.3, 
2020-05-01 10:30:00,,,,,,,,,,,,,,,,,,,,,558.36,279.72,624.51,0.8941,279.18, 
2020-05-01 11:00:00,,,,,,,,,,,,,,,,,,,,,561.6,279.72,627.41,0.8951,280.8, 
2020-05-01 11:30:00,,,,,,,,,,,,,,,,,,,,,560.52,284.04,628.38,0.892,280.26, 
2020-05-01 12:00:00,,,,,,,,,,,,,,,,,,,,,564.84,289.44,634.68,0.89,282.42, 
2020-05-01 12:30:00,,,,,,,,,,,,,,,,,,,,,563.76,284.04,631.27,0.8931,281.88, 
2020-05-01 13:00:00,,,,,,,,,,,,,,,,,,,,,555.12,285.12,624.06,0.8895,277.56, 
2020-05-01 13:30:00,,,,,,,,,,,,,,,,,,,,,558.36,278.64,624.02,0.8948,279.18, 
2020-05-01 14:00:00,,,,,,,,,,,,,,,,,,,,,558.36,291.6,629.92,0.8864,279.18, 
2020-05-01 14:30:00,,,,,,,,,,,,,,,,,,,,,564.84,293.76,636.66,0.8872,282.42, 
2020-05-01 15:00:00,,,,,,,,,,,,,,,,,,,,,590.76,302.4,663.66,0.8902,295.38, 
2020-05-01 15:30:00,,,,,,,,,,,,,,,,,,,,,592.92,306.72,667.56,0.8882,296.46, 
2020-05-01 16:00:00,,,,,,,,,,,,,,,,,,,,,560.52,300.24,635.87,0.8815,280.26, 
2020-05-01 16:30:00,,,,,,,,,,,,,,,,,,,,,531.36,288.36,604.56,0.8789,265.68, 
2020-05-01 17:00:00,,,,,,,,,,,,,,,,,,,,,522.72,289.44,597.5,0.8748,261.36, 
2020-05-01 17:30:00,,,,,,,,,,,,,,,,,,,,,533.52,294.84,609.57,0.8752,266.76, 
2020-05-01 18:00:00,,,,,,,,,,,,,,,,,,,,,542.16,294.84,617.15,0.8785,271.08, 
2020-05-01 18:30:00,,,,,,,,,,,,,,,,,,,,,535.68,294.84,611.46,0.8761,267.84, 
2020-05-01 19:00:00,,,,,,,,,,,,,,,,,,,,,552.96,297.0,627.67,0.881,276.48, 
2020-05-01 19:30:00,,,,,,,,,,,,,,,,,,,,,545.4,302.4,623.62,0.8746,272.7, 
2020-05-01 20:00:00,,,,,,,,,,,,,,,,,,,,,531.36,301.32,610.85,0.8699,265.68, 
2020-05-01 20:30:00,,,,,,,,,,,,,,,,,,,,,524.88,297.0,603.08,0.8703,262.44, 
2020-05-01 21:00:00,,,,,,,,,,,,,,,,,,,,,508.68,279.72,580.52,0.8763,254.34, 
2020-05-01 21:30:00,,,,,,,,,,,,,,,,,,,,,523.8,285.12,596.37,0.8783,261.9, 
2020-05-01 22:00:00,,,,,,,,,,,,,,,,,,,,,515.16,284.04,588.28,0.8757,257.58, 
2020-05-01 22:30:00,,,,,,,,,,,,,,,,,,,,,521.64,288.36,596.04,0.8752,260.82, 
2020-05-01 23:00:00,,,,,,,,,,,,,,,,,,,,,524.88,286.2,597.84,0.878,262.44, 
2020-05-01 23:30:00,,,,,,,,,,,,,,,,,,,,,510.84,278.64,581.89,0.8779,255.42, 
2020-05-02 00:00:00,,,,,,,,,,,,,,,,,,,,,493.56,312.12,583.97,0.8452,246.78, 
2020-05-02 00:30:00,,,,,,,,,,,,,,,,,,,,,521.64,282.96,593.44,0.879,260.82, 
2020-05-02 01:00:00,,,,,,,,,,,,,,,,,,,,,510.84,277.56,581.38,0.8787,255.42, 
2020-05-02 01:30:00,,,,,,,,,,,,,,,,,,,,,496.8,273.24,566.98,0.8762,248.4, 
2020-05-02 02:00:00,,,,,,,,,,,,,,,,,,,,,500.04,274.32,570.34,0.8767,250.02, 
2020-05-02 02:30:00,,,,,,,,,,,,,,,,,,,,,513,278.64,583.79,0.8787,256.5, 
2020-05-02 03:00:00,,,,,,,,,,,,,,,,,,,,,504.36,273.24,573.62,0.8793,252.18, 
2020-05-02 03:30:00,,,,,,,,,,,,,,,,,,,,,543.24,275.4,609.06,0.8919,271.62, 
2020-05-02 04:00:00,,,,,,,,,,,,,,,,,,,,,515.16,275.4,584.15,0.8819,257.58, 
2020-05-02 04:30:00,,,,,,,,,,,,,,,,,,,,,496.8,275.4,568.03,0.8746,248.4, 
2020-05-02 05:00:00,,,,,,,,,,,,,,,,,,,,,490.32,273.24,561.31,0.8735,245.16, 
2020-05-02 05:30:00,,,,,,,,,,,,,,,,,,,,,544.32,290.52,617,0.8822,272.16, 
2020-05-02 06:00:00,,,,,,,,,,,,,,,,,,,,,560.52,295.92,633.84,0.8843,280.26, 
2020-05-02 06:30:00,,,,,,,,,,,,,,,,,,,,,532.44,291.6,607.06,0.8771,266.22, 
2020-05-02 07:00:00,,,,,,,,,,,,,,,,,,,,,510.84,292.68,588.74,0.8677,255.42, 
2020-05-02 07:30:00,,,,,,,,,,,,,,,,,,,,,520.56,293.76,597.73,0.8709,260.28, 
2020-05-02 08:00:00,,,,,,,,,,,,,,,,,,,,,529.2,294.84,605.79,0.8736,264.6, 
2020-05-02 08:30:00,,,,,,,,,,,,,,,,,,,,,524.88,291.6,600.44,0.8742,262.44, 
2020-05-02 09:00:00,,,,,,,,,,,,,,,,,,,,,551.88,306.72,631.39,0.8741,275.94, 
2020-05-02 09:30:00,,,,,,,,,,,,,,,,,,,,,542.16,295.92,617.66,0.8778,271.08, 
2020-05-02 10:00:00,,,,,,,,,,,,,,,,,,,,,554.04,304.56,632.23,0.8763,277.02, 
2020-05-02 10:30:00,,,,,,,,,,,,,,,,,,,,,561.6,314.28,643.56,0.8726,280.8, 
2020-05-02 11:00:00,,,,,,,,,,,,,,,,,,,,,587.52,326.16,671.98,0.8743,293.76, 
2020-05-02 11:30:00,,,,,,,,,,,,,,,,,,,,,576.72,330.48,664.7,0.8676,288.36, 
2020-05-02 12:00:00,,,,,,,,,,,,,,,,,,,,,573.48,329.4,661.35,0.8671,286.74, 
2020-05-02 12:30:00,,,,,,,,,,,,,,,,,,,,,561.6,330.48,651.62,0.8618,280.8, 
2020-05-02 13:00:00,,,,,,,,,,,,,,,,,,,,,582.12,339.12,673.7,0.8641,291.06, 
2020-05-02 13:30:00,,,,,,,,,,,,,,,,,,,,,572.4,339.12,665.32,0.8603,286.2, 
2020-05-02 14:00:00,,,,,,,,,,,,,,,,,,,,,573.48,351.0,672.37,0.8529,286.74, 
2020-05-02 14:30:00,,,,,,,,,,,,,,,,,,,,,579.96,355.32,680.15,0.8527,289.98, 
2020-05-02 15:00:00,,,,,,,,,,,,,,,,,,,,,565.92,348.84,664.8,0.8513,282.96, 
2020-05-02 15:30:00,,,,,,,,,,,,,,,,,,,,,609.12,376.92,716.31,0.8504,304.56, 
2020-05-02 16:00:00,,,,,,,,,,,,,,,,,,,,,615.6,373.68,720.14,0.8548,307.8, 
2020-05-02 16:30:00,,,,,,,,,,,,,,,,,,,,,559.44,361.8,666.24,0.8397,279.72, 
2020-05-02 17:00:00,,,,,,,,,,,,,,,,,,,,,546.48,352.08,650.08,0.8406,273.24, 
2020-05-02 17:30:00,,,,,,,,,,,,,,,,,,,,,556.2,354.24,659.43,0.8435,278.1, 
2020-05-02 18:00:00,,,,,,,,,,,,,,,,,,,,,567,359.64,671.44,0.8445,283.5, 
2020-05-02 18:30:00,,,,,,,,,,,,,,,,,,,,,545.4,344.52,645.1,0.8454,272.7, 
2020-05-02 19:00:00,,,,,,,,,,,,,,,,,,,,,550.8,346.68,650.82,0.8463,275.4, 
2020-05-02 19:30:00,,,,,,,,,,,,,,,,,,,,,535.68,336.96,632.85,0.8465,267.84, 
2020-05-02 20:00:00,,,,,,,,,,,,,,,,,,,,,531.36,333.72,627.47,0.8468,265.68, 
2020-05-02 20:30:00,,,,,,,,,,,,,,,,,,,,,493.56,309.96,582.82,0.8469,246.78, 
2020-05-02 21:00:00,,,,,,,,,,,,,,,,,,,,,502.2,308.88,589.59,0.8518,251.1, 
2020-05-02 21:30:00,,,,,,,,,,,,,,,,,,,,,493.56,302.4,578.83,0.8527,246.78, 
2020-05-02 22:00:00,,,,,,,,,,,,,,,,,,,,,486,294.84,568.44,0.855,243.0, 
2020-05-02 22:30:00,,,,,,,,,,,,,,,,,,,,,490.32,301.32,575.51,0.852,245.16, 
2020-05-02 23:00:00,,,,,,,,,,,,,,,,,,,,,486,302.4,572.4,0.8491,243.0, 
2020-05-02 23:30:00,,,,,,,,,,,,,,,,,,,,,495.72,307.8,583.51,0.8496,247.86, 
2020-05-03 00:00:00,,,,,,,,,,,,,,,,,,,,,490.32,286.2,567.74,0.8636,245.16, 
2020-05-03 00:30:00,,,,,,,,,,,,,,,,,,,,,484.92,312.12,576.69,0.8409,242.46, 
2020-05-03 01:00:00,,,,,,,,,,,,,,,,,,,,,479.52,307.8,569.81,0.8415,239.76, 
